t,CLK,CLK/CYC,per,PER,tim,TIM,PER/TIM,cwo,CWO,pdp1,PDP1,vri,VRI,clk,CRY
1104.000339,50.59518041,9.283557995,11.56895911,16.08973959,18.76946164,16.1026437,18.83867857,1.114094994,1.58017387,17.23858709,24.59402522,6.396374504,8.828825744,19.67267115,50.96328569
1104.000579,50.59524697,9.283103124,11.56842745,16.08937678,18.76887074,16.10205309,18.83840785,1.11403024,1.580158411,17.23824071,24.59364553,6.396193319,8.828731599,19.67262168,50.96462293
1104.000825,50.59531484,9.282639208,11.5678852,16.08900673,18.76826805,16.10145069,18.83813171,1.113964196,1.580142642,17.23788742,24.59325825,6.39600852,8.828635569,19.67257122,50.96598778
1104.00107,50.59538269,9.282175336,11.56734298,16.08863668,18.76766538,16.10084831,18.83785557,1.113898156,1.580126873,17.23753413,24.59287097,6.395823725,8.828539538,19.67252074,50.96735263
1104.001315,50.59545051,9.281711508,11.56680079,16.08826663,18.76706273,16.10024595,18.83757943,1.113832119,1.580111103,17.23718084,24.59248368,6.395638937,8.828443503,19.67247026,50.96871747
1104.001561,50.59551831,9.281247724,11.56625862,16.08789658,18.7664601,16.0996436,18.83730329,1.113766086,1.580095333,17.23682755,24.59209639,6.395454154,8.828347466,19.67241976,50.97008231
1104.002787,50.59585692,9.278929464,11.56354821,16.08604644,18.76344721,16.09663209,18.83592258,1.113435979,1.580016469,17.23506119,24.59015989,6.394530321,8.827867243,19.67216714,50.97690645
1104.004014,50.59619493,9.276612305,11.5608385,16.0841964,18.76043478,16.09362098,18.83454185,1.113105965,1.579937588,17.23329493,24.58822328,6.393606627,8.827386956,19.67191428,50.98373049
1104.00524,50.59653232,9.274296247,11.5581295,16.08234647,18.75742281,16.09061026,18.8331611,1.112776044,1.57985869,17.23152877,24.58628658,6.392683073,8.826906605,19.67166116,50.99055445
1104.006466,50.59686911,9.271981292,11.5554212,16.08049666,18.7544113,16.08759993,18.83178033,1.112446218,1.579779775,17.22976271,24.58434979,6.391759657,8.82642619,19.67140781,50.9973783
1104.012599,50.59854388,9.260423083,11.54189028,16.07124927,18.73936064,16.07255424,18.82487829,1.110798494,1.579384938,17.2209339,24.57466437,6.387144665,8.824023162,19.67013736,51.03149617
1104.018731,50.60020338,9.248892563,11.52837699,16.06200468,18.72432149,16.05751848,18.81797048,1.109153114,1.578989672,17.2121076,24.56497658,6.382533158,8.821618547,19.66886079,51.06561166
1104.024863,50.60184763,9.237389854,11.51488136,16.05276292,18.70929388,16.0424927,18.81104801,1.107510079,1.578593977,17.20328384,24.55528644,6.377925143,8.819212352,19.66757811,51.09972473
1104.030995,50.6034766,9.225915097,11.5014034,16.04352399,18.69427783,16.02747697,18.80410926,1.10586939,1.578197855,17.19446262,24.54559396,6.373320629,8.816804584,19.66628933,51.13383536
1104.036823,50.60501046,9.215036758,11.4886118,16.03474696,18.68001894,16.013217,18.79750225,1.104312428,1.57782103,17.18608227,24.53638114,6.368948247,8.814515048,19.66505896,51.16624813
1104.04265,50.60653052,9.204183909,11.47583621,16.02597251,18.66577054,15.9989662,18.79088205,1.102757583,1.577443822,17.17770426,24.52716625,6.36457904,8.812224102,19.66382309,51.19865865
1104.048478,50.6080368,9.193356671,11.46307663,16.01720067,18.65153266,15.98472462,18.78424875,1.101204855,1.577066234,17.16932861,24.51794932,6.360213016,8.809931752,19.66258172,51.2310669
1104.054305,50.60952928,9.182555168,11.45033309,16.00843144,18.63730533,15.97049231,18.77760242,1.099654243,1.576688265,17.16095534,24.50873036,6.355850181,8.807638004,19.66133486,51.26347284
1104.083442,50.61678475,9.128938071,11.38685665,15.96462497,18.5663276,15.89947134,18.74417831,1.091932932,1.57479278,17.11912524,24.46260591,6.334084105,8.796148479,19.6550183,51.42546718
1104.11258,50.62369523,9.075983549,11.32378411,15.92088577,18.49561709,15.82868884,18.71044098,1.084264515,1.57288802,17.07735723,24.41643381,6.312398855,8.784624823,19.64856511,51.58740041
1104.141717,50.63026057,9.023708522,11.26111808,15.87721542,18.42517691,15.75815025,18.67640061,1.076648975,1.570974162,17.03565359,24.37021654,6.290795357,8.77306773,19.64197591,51.74926956
1104.170854,50.63648068,8.972130833,11.19886126,15.83361549,18.35501027,15.68786074,18.64206723,1.069086295,1.569051383,16.99401664,24.32395656,6.269274564,8.761477894,19.63525131,51.91107171
1104.214764,50.64520201,8.895762431,11.10581967,15.76804689,18.24979318,15.58241582,18.58979518,1.057789169,1.566137294,16.93140095,24.25416758,6.237001138,8.743951692,19.62486292,52.15477445
1104.258673,50.65313891,8.821089423,11.01372437,15.70264703,18.14521633,15.47756376,18.53691333,1.046612028,1.563203941,16.86895029,24.18429564,6.204921223,8.726355061,19.61417058,52.39830862
1104.302583,50.66029131,8.748186449,10.92258666,15.63742116,18.04129177,15.37331962,18.48345412,1.035554855,1.560251916,16.80667311,24.11434919,6.173038449,8.708690363,19.60317649,52.64166453
1104.346493,50.66665929,8.677134398,10.83241872,15.57237447,17.93803207,15.26969748,18.42944928,1.024617656,1.557281807,16.74457816,24.04433666,6.14135662,8.690959955,19.59188287,52.88483263
1104.387717,50.67192411,8.612189475,10.74865873,15.51147295,17.8417033,15.17298952,18.37827773,1.014458462,1.554477371,16.68645407,23.97855265,6.111798519,8.67425602,19.58100923,53.11295215
1104.428942,50.67649793,8.549030978,10.6657769,15.45073818,17.74598351,15.07685199,18.32667749,1.004405088,1.551657984,16.62850626,23.91272485,6.082424536,8.657498192,19.56987548,53.34089015
1104.470167,50.6803811,8.487742704,10.58378591,15.39017441,17.65088461,14.9812949,18.27467295,0.994457603,1.548824118,16.57074273,23.84686029,6.053238334,8.640688422,19.55848355,53.56863903
1104.511392,50.68357407,8.428414471,10.50269942,15.32978587,17.55641913,14.88632774,18.22228793,0.984616106,1.545976242,16.51317177,23.78096605,6.02424377,8.623828661,19.54683539,53.79619131
1104.550324,50.68595632,8.374270442,10.42696447,15.27291922,17.46779869,14.79718994,18.17248678,0.975419154,1.543274246,16.45898593,23.7187142,5.997040716,8.60786205,19.53560134,54.01090608
1104.589257,50.687724,8.322045971,10.35206258,15.2162162,17.37976651,14.70859393,18.12238611,0.966316977,1.540560559,16.40498704,23.65644821,5.970015813,8.591854246,19.52414223,54.22543279
1104.62819,50.68887773,8.271831798,10.27800797,15.15968037,17.2923348,14.62054701,18.07200456,0.957309736,1.537835567,16.35118294,23.59417413,5.943172861,8.575806902,19.5124598,54.43976539
1104.667123,50.6894182,8.223723419,10.20481579,15.10331533,17.20551637,14.53305622,18.02136033,0.948397618,1.535099654,16.29758175,23.53189804,5.916515857,8.559721678,19.50055577,54.65389792
1104.703696,50.68936794,8.180538292,10.13685981,15.05052536,17.12453063,14.45138099,17.97356225,0.940112509,1.532519956,16.24742172,23.47340018,5.891647669,8.54457836,19.48917297,54.85486434
1104.74027,50.68877786,8.13938584,10.06969336,14.99789228,17.04410959,14.3702083,17.92556244,0.931911742,1.529931269,16.19745549,23.41491113,5.86695094,8.529404469,19.47759766,55.05564418
1104.776843,50.68764871,8.100354702,10.00333148,14.94541912,16.96426545,14.28954383,17.87737492,0.923795546,1.527333906,16.14769061,23.35643607,5.842429503,8.514201397,19.46583134,55.25623268
1104.813416,50.68598129,8.063535543,9.937790027,14.89310891,16.88501092,14.2093931,17.82901343,0.915764177,1.524728176,16.0981349,23.29798026,5.818087364,8.498970544,19.45387553,55.45662516
1104.8479,50.68391687,8.030928519,9.87675912,14.843939,16.81083584,14.13429659,17.78326734,0.908269554,1.522263913,16.05160897,23.24288618,5.795303771,8.484585583,19.44243051,55.64538633
1104.882384,50.68137545,8.000447468,9.81648703,14.79491929,16.73720826,14.05966644,17.73738948,0.900850846,1.51979274,16.00528321,23.18781843,5.77268694,8.470178361,19.43081968,55.83396527
1104.916868,50.67835785,7.972169137,9.756988977,14.74605244,16.66414016,13.98550737,17.69139058,0.893508321,1.517314914,15.95916485,23.13278157,5.750240649,8.455750073,19.41904436,56.02235819
1104.951351,50.67486493,7.946168788,9.698280742,14.69734108,16.59164385,13.91182408,17.64528115,0.886242266,1.514830688,15.91326133,23.07778021,5.727968801,8.44130192,19.40710587,56.21056134
1104.984536,50.67105567,7.923367179,9.642545709,14.65061462,16.5224311,13.84137098,17.60081444,0.879322494,1.512434265,15.86929752,23.02488931,5.706704667,8.427380579,19.39546443,56.39148993
1105.01772,50.66680791,7.902804795,9.587572132,14.60403709,16.45377124,13.77136717,17.55626383,0.872474093,1.510032372,15.82554669,22.97203983,5.685609484,8.413443049,19.38367434,56.5722361
1105.050905,50.66212252,7.884539336,9.533375253,14.55761095,16.38567612,13.701817,17.51163805,0.865697346,1.507625232,15.78201593,22.91923604,5.664687007,8.399490425,19.37173681,56.75279664
1105.084089,50.65700043,7.868623501,9.479970564,14.51133868,16.31815779,13.63272482,17.46694569,0.85899254,1.505213067,15.73871246,22.86648229,5.643941057,8.385523806,19.35965306,56.93316839
1105.117443,50.65141315,7.855041702,9.427107871,14.46498824,16.25088898,13.56374656,17.42196699,0.852326358,1.502783769,15.69542477,22.8135146,5.623271198,8.37147305,19.34736167,57.11426568
1105.150796,50.64538668,7.843921892,9.375077322,14.41879838,16.18422768,13.49524,17.37693781,0.845733437,1.500349839,15.65238157,22.76060639,5.602787552,8.357410415,19.33492511,57.29516593
1105.18415,50.63892207,7.835296941,9.323894875,14.37277171,16.11818641,13.42720973,17.3318663,0.839214059,1.497911499,15.60959039,22.70776224,5.582494093,8.343337044,19.32234466,57.47586602
1105.217503,50.63202038,7.829191279,9.273576362,14.32691087,16.05277766,13.35966036,17.28676042,0.832768499,1.495468968,15.56705876,22.65498677,5.562394786,8.32925409,19.30962162,57.65636289
1105.2535,50.62408277,7.825446315,9.220258306,14.27760551,15.9829104,13.28730381,17.23805112,0.825895364,1.492828461,15.52145714,22.59811223,5.540925334,8.314045895,19.29573203,57.85092942
1105.289496,50.61563886,7.824661091,9.167983882,14.2284998,15.91380967,13.21551873,17.18932044,0.819108811,1.490183602,15.47617599,22.5413291,5.519691486,8.298829356,19.28167957,58.04525194
1105.325492,50.60669017,7.826830238,9.116771589,14.17959718,15.84549051,13.14431105,17.14057774,0.812409108,1.487534662,15.43122452,22.48464339,5.498698002,8.28360595,19.2674659,58.23932676
1105.361488,50.59723824,7.831935772,9.066639144,14.13090107,15.77796747,13.07368666,17.09183214,0.805796487,1.484881913,15.38661181,22.42806118,5.477949504,8.268377164,19.25309275,58.43315019
1105.397663,50.58723411,7.839994396,9.017362997,14.08217505,15.71092586,13.0033056,17.04285091,0.799238999,1.482212443,15.34212807,22.37130885,5.457349434,8.253068947,19.23848938,58.62767784
1105.433838,50.57672507,7.850945541,8.969210441,14.03366464,15.64471615,12.93352553,16.99388458,0.792769798,1.479539665,15.29800406,22.31467351,5.437005613,8.237758326,19.22372843,58.82194435
1105.470012,50.56571287,7.864736513,8.922196277,13.98537337,15.57935125,12.86435233,16.94494177,0.786388975,1.476863849,15.25424814,22.25816146,5.416922128,8.222446826,19.2088117,59.01594615
1105.506187,50.55419931,7.881305292,8.876334052,13.93730478,15.51484329,12.79579175,16.89603088,0.78009657,1.474185259,15.21086832,22.20177904,5.397102819,8.207135978,19.19374098,59.20967971
1105.543109,50.54193274,7.901007825,8.830724747,13.88847622,15.4498978,12.72645203,16.84615074,0.773765301,1.471448733,15.16698787,22.14437182,5.377150106,8.191511013,19.17820194,59.40713632
1105.580031,50.52914782,7.923448852,8.786339759,13.83988707,15.38586792,12.65776228,16.7963209,0.767526044,1.468709869,15.12351484,22.08711301,5.357479828,8.175889953,19.16250634,59.60430625
1105.616954,50.51584663,7.948541419,8.743189121,13.79154106,15.32276378,12.58972817,16.74654962,0.761378657,1.465968941,15.08045643,22.03000938,5.338095176,8.160274425,19.14665614,59.80118589
1105.653876,50.5020313,7.976194668,8.701281383,13.74344187,15.26059449,12.52235518,16.69684498,0.755322933,1.463226219,15.03781938,21.97306768,5.318999024,8.144666054,19.13065335,59.99777171
1105.692188,50.48715463,8.007495779,8.659117346,13.69379657,15.19708153,12.45315005,16.6453478,0.749135829,1.460378623,14.99402919,21.91416047,5.299491634,8.128479324,19.11388888,60.2014447
1105.730501,50.47172925,8.041347062,8.618305442,13.64442502,15.1345919,12.38466796,16.59393934,0.743046768,1.457529679,14.95070587,21.85544231,5.280300136,8.112303847,19.09696454,60.40479373
1105.768813,50.45575774,8.077642956,8.578850397,13.59533118,15.07313246,12.3169142,16.54262791,0.737055322,1.454679679,14.90785533,21.79692061,5.261426686,8.096141416,19.07988261,60.607815
1105.807125,50.43924273,8.116279193,8.540755459,13.54651897,15.01270904,12.24989365,16.49142155,0.731160998,1.451828907,14.86548296,21.73860271,5.242873103,8.079993812,19.06264542,60.81050478
1105.847529,50.42124026,8.159447452,8.502056214,13.49535115,14.95011441,12.18001342,16.43754197,0.725049483,1.448821972,14.8213206,21.67732969,5.223654742,8.062982623,19.04430149,61.02389745
1105.887933,50.40263959,8.204988575,8.464872276,13.44450523,14.88868175,12.1109587,16.38379684,0.719044664,1.44581482,14.77770055,21.61629984,5.204795155,8.045991944,19.0257902,61.23691309
1105.928337,50.38344407,8.252790999,8.429202864,13.39398553,14.82841439,12.04273397,16.33019473,0.713145777,1.442807772,14.73462733,21.55552144,5.18629537,8.029023809,19.00711435,61.44954752
1105.968741,50.36365711,8.302748226,8.395045916,13.34379626,14.76931463,11.97534326,16.27674397,0.707352001,1.439801141,14.69210494,21.49500267,5.168156085,8.012080229,18.98827672,61.66179662
1106.011927,50.34185785,8.358412993,8.360205862,13.29052147,14.70743831,11.90423886,16.21978962,0.701274561,1.436588318,14.64726786,21.43061337,5.149166946,7.993999499,18.96796644,61.88822818
1106.055113,50.31939125,8.416307485,8.327084774,13.23763371,14.64689782,11.83409509,16.16302682,0.695315096,1.433376694,14.60306764,21.36653945,5.130590214,7.975951485,18.94747803,62.11420999
1106.098299,50.29626177,8.476322565,8.295676392,13.18513766,14.58769261,11.7649151,16.10646466,0.689472446,1.430166632,14.55950734,21.3027903,5.112425689,7.957938545,18.92681494,62.33973723
1106.141485,50.27247396,8.538356341,8.265973526,13.13303789,14.52982118,11.69670146,16.05011192,0.683745411,1.426958484,14.51658951,21.2393751,5.09467288,7.939963002,18.9059807,62.56480518
1106.188003,50.24611911,8.607327553,8.235877084,13.07736549,14.46897273,11.62430652,15.98965387,0.677704299,1.423505275,14.47108042,21.1714495,5.076009656,7.920644588,18.88335105,62.8067244
1106.234522,50.21901175,8.678421539,8.207739529,13.02216327,14.40966517,11.55303692,15.92945862,0.671794327,1.420055112,14.4263211,21.10393268,5.057822004,7.901375018,18.86053131,63.04809956
1106.281041,50.19115798,8.751537074,8.181549549,12.96743631,14.35189374,11.48289371,15.86953579,0.666013895,1.416608406,14.38231301,21.03683525,5.04010841,7.882157043,18.83752594,63.28892504
1106.32756,50.16256401,8.826580978,8.157295407,12.91318947,14.29565287,11.41387726,15.80989455,0.660361381,1.413165559,14.3390571,20.97016747,5.022867123,7.862993356,18.81433938,63.52919531
1106.377593,50.13099101,8.909348617,8.133355956,12.85538589,14.23686459,11.3409043,15.7460721,0.654422759,1.409467382,14.29337363,20.89895433,5.004848293,7.842445593,18.78920413,63.7869905
1106.427626,50.09857713,8.994150668,8.111626828,12.79814867,14.17983119,11.26923322,15.68259584,0.648628173,1.405774594,14.24856101,20.8282617,4.987370899,7.821966897,18.76387007,64.04413047
1106.477659,50.06533058,9.080897873,8.092092995,12.74148311,14.1245436,11.1988621,15.61947553,0.642975579,1.402087656,14.20461892,20.75810111,4.970432111,7.801560405,18.7383428,64.30060869
1106.527692,50.03125975,9.169508646,8.074739617,12.68539426,14.07099227,11.12978828,15.55672042,0.637462938,1.398407013,14.16154666,20.6884837,4.954028949,7.781229182,18.71262795,64.55641872
1106.580811,49.99419475,9.265541648,8.05868594,12.62648228,14.01602684,11.05786985,15.49050386,0.631761168,1.394506714,14.11676835,20.61517854,4.937196734,7.759729599,18.68512793,64.82726933
1106.63393,49.95622067,9.363510091,8.045056761,12.56823125,13.96299488,10.98740518,15.42471855,0.626212456,1.390614502,14.07296757,20.54250998,4.92096093,7.738321711,18.65742954,65.09735224
1106.68705,49.91734809,9.463339582,8.033835963,12.51064637,13.91188384,10.91838887,15.35937367,0.620814425,1.386730862,14.03014232,20.47048979,4.905317642,7.71700891,18.62953952,65.36666018
1106.740169,49.87758778,9.564962103,8.025008231,12.45373258,13.86268095,10.85081482,15.2944778,0.61556473,1.382856267,13.9882903,20.39912923,4.890262922,7.6957945,18.6014646,65.63518598
1106.795459,49.83527144,9.672575498,8.018345931,12.39521061,13.81347999,10.78200377,15.2274152,0.610255551,1.378833414,13.94575875,20.32556444,4.875213783,7.673821037,18.57205314,65.9138479
1106.850749,49.79201779,9.781999993,8.014245484,12.3374258,13.76631778,10.71474001,15.16085607,0.605102022,1.374821348,13.90427568,20.25273757,4.860793505,7.651961171,18.54245622,66.19164703
1106.906039,49.74783959,9.893176453,8.012692936,12.28038294,13.72117982,10.649015,15.09480815,0.600101639,1.370820548,13.86383774,20.18065963,4.846997626,7.630218323,18.5126814,66.46857571
1106.961329,49.70274982,10.0060504,8.013675581,12.22408657,13.67805168,10.58481971,15.02927857,0.595251951,1.366831476,13.82444142,20.10934116,4.833821724,7.608595816,18.48273622,66.74462642
1106.984929,49.68322972,10.05473304,8.01486413,12.20028586,13.66025169,10.55788248,15.00146792,0.593227246,1.365132493,13.80794209,20.07913389,4.828385536,7.599404079,18.46990464,66.86228766
1107.008528,49.66354696,10.10371205,8.01651164,12.17662227,13.64281417,10.53122153,14.97375338,0.591229376,1.363435763,13.79163157,20.04906756,4.823061166,7.5902351,18.45704396,66.97950797
1107.032128,49.6437026,10.15298385,8.018617341,12.1530961,13.62573801,10.50483703,14.94613542,0.589258159,1.361741317,13.77550956,20.01914289,4.817848282,7.581089122,18.44415478,67.09576782
1107.055728,49.62369766,10.20254495,8.021180503,12.12970768,13.60902215,10.47872975,14.91861449,0.587313419,1.360049189,13.75957576,19.98936062,4.812746552,7.571966384,18.43123767,67.21082633
1107.079327,49.60353322,10.25239199,8.024200442,12.10645732,13.5926655,10.45290083,14.89119102,0.585394976,1.358359412,13.74382988,19.95972143,4.80775565,7.562867122,18.41829322,67.3246607
1107.102927,49.58321031,10.30252168,8.027676521,12.08334531,13.57666701,10.42735112,14.86386546,0.583502658,1.356672016,13.72827161,19.93022601,4.80287525,7.55379157,18.405322,67.4372753
1107.126526,49.56273001,10.35293085,8.031608141,12.06037194,13.56102561,10.40208141,14.83663823,0.581636291,1.354987034,13.71290064,19.90087503,4.798105032,7.544739959,18.39232458,67.54867912
1107.150126,49.54209338,10.40361638,8.035994754,12.03753752,13.54574027,10.37709242,14.80950975,0.579795704,1.353304495,13.69771666,19.87166915,4.793444678,7.535712515,18.37930156,67.65888112
1107.193839,49.50345933,10.49821987,8.045320183,11.99560987,13.51836465,10.33154952,14.75952255,0.576453961,1.350194528,13.67008467,19.81795725,4.785101568,7.519055801,18.3551136,67.8598611
1107.237552,49.46429946,10.59374282,8.056202113,11.95416167,13.49220061,10.28697498,14.70987805,0.57319904,1.347093238,13.64309119,19.76474929,4.777132348,7.502484177,18.33084335,68.05680463
1107.281265,49.4246207,10.69016759,8.068638227,11.91319464,13.46724182,10.24337105,14.66057865,0.570029914,1.344000807,13.61673425,19.71204904,4.769535095,7.485999011,18.30649445,68.2497676
1107.324978,49.38443002,10.78747728,8.08262671,11.87271048,13.44348209,10.20073922,14.61162663,0.56694558,1.340917415,13.59101182,19.65986011,4.762307932,7.469601643,18.28207049,68.4388054
1107.370245,49.34227797,10.88916306,8.098747439,11.83129724,13.4201347,10.15761656,14.56130211,0.563839885,1.337734076,13.56504125,19.60635777,4.755211857,7.452715057,18.25670263,68.63048753
1107.415513,49.29959235,10.99176314,8.116530607,11.79040537,13.39806014,10.11553713,14.51135469,0.560823015,1.3345608,13.53974676,19.55341113,4.748508719,7.435925445,18.23126207,68.8180795
1107.46078,49.25638109,11.09526083,8.135975859,11.75003662,13.37725202,10.07450026,14.46178649,0.557893943,1.331397767,13.51512611,19.50102372,4.742196593,7.419234191,18.20575274,69.00164094
1107.506048,49.21265218,11.19963997,8.157083378,11.71019271,13.35770417,10.03450474,14.41259951,0.555051668,1.328245154,13.4911771,19.44919887,4.736273611,7.402642648,18.18017857,69.18123079
1107.554607,49.16517772,11.31256987,8.181574225,11.66803745,13.33812933,9.99275707,14.36026243,0.552098142,1.324875113,13.46623108,19.39423526,4.730350565,7.384957211,18.1526774,69.36952839
1107.603165,49.11712682,11.42647736,8.207980194,11.62649015,13.31999057,9.952202765,14.30836826,0.549242214,1.321517461,13.44205263,19.33992642,4.724871061,7.367389621,18.12511084,69.55339387
1107.651724,49.06850952,11.54134423,8.23630347,11.58555286,13.30328096,9.912838484,14.25691898,0.546482761,1.318172392,13.41863908,19.28627591,4.719833015,7.34994143,18.0974836,69.73289718
1107.700282,49.0193359,11.6571527,8.266546868,11.54522761,13.2879938,9.874660444,14.20591637,0.543818693,1.314840098,13.39598774,19.23328711,4.71523442,7.332614153,18.06980038,69.90810723
1107.75233,48.9660227,11.78230852,8.301099384,11.50268666,13.27318031,9.835051476,14.15174673,0.541067917,1.311282752,13.3725521,19.17722916,4.710791147,7.314177744,18.04007107,70.09121724
1107.804378,48.9120946,11.90850526,8.337866795,11.46085372,13.25998603,9.796794919,14.09809396,0.538424275,1.307740513,13.34998588,19.12193889,4.706848254,7.29588372,18.01028847,70.26955501
1107.856426,48.85756423,12.03572235,8.376854783,11.41973127,13.24840369,9.759884839,14.04495967,0.535886569,1.304213594,13.32828589,19.06741985,4.70340356,7.277733812,17.9804582,70.44320133
1107.908474,48.80244427,12.16393956,8.418069715,11.37932186,13.2384263,9.724315049,13.99234531,0.533453646,1.300702198,13.30744898,19.0136754,4.700454986,7.259729705,17.95058585,70.61223557
1107.964146,48.74284746,12.30217049,8.464627881,11.33689038,13.22952306,9.687744396,13.93664372,0.530966025,1.296963669,13.28611276,18.95704904,4.697847974,7.240635005,17.9185928,70.78802488
1108.019819,48.68260629,12.44149872,8.513751376,11.29528076,13.22244076,9.652691799,13.88153979,0.528595736,1.29324336,13.26575671,18.90131618,4.695804019,7.221710965,17.88656463,70.95872002
1108.075491,48.62173648,12.58190032,8.565450268,11.25449619,13.21717207,9.619149089,13.82703468,0.526341547,1.289541497,13.24637712,18.84648028,4.694320943,7.202959498,17.85450794,71.12441258
1108.131164,48.56025375,12.72335154,8.619735277,11.21453991,13.21371006,9.587108071,13.77312935,0.524202287,1.285858297,13.22797037,18.79254455,4.693396689,7.184382469,17.82242931,71.28519228
1108.190181,48.49442509,12.87442185,8.680118559,11.17309095,13.21200553,9.554772447,13.71664086,0.522058741,1.2819744,13.20951591,18.73635438,4.693024941,7.16488172,17.78840645,71.45036585
1108.249199,48.42794424,13.02661714,8.743434959,11.13258055,13.21231663,9.524105436,13.66082805,0.520041844,1.278111951,13.19214648,18.68118264,4.693276848,7.145581159,17.75437384,71.61021934
1108.308217,48.36083008,13.17990946,8.809699147,11.09301285,13.21463652,9.495097456,13.60569149,0.518150414,1.274271182,13.17585796,18.62703251,4.69415039,7.126482848,17.72033903,71.76485262
1108.367235,48.29310152,13.33427082,8.878926249,11.05439208,13.21895881,9.467739147,13.55123163,0.51638334,1.270452316,13.16064631,18.573907,4.695643684,7.1075888,17.68630946,71.9143632
1108.428712,48.22191696,13.49617288,8.954206322,11.01517316,13.22558417,9.440984907,13.49522167,0.51467373,1.266497795,13.14594145,18.51965971,4.697856383,7.088126542,17.65087499,72.0647608
1108.49019,48.15010764,13.65917289,9.03273611,10.9769915,13.23436967,9.416000785,13.43994649,0.513096839,1.262567509,13.13239637,18.46653024,4.700737865,7.068890231,17.61546242,72.20980786
1108.551668,48.07769499,13.82323902,9.114533546,10.9398523,13.24530955,9.392777133,13.38540616,0.511651653,1.258661684,13.12000673,18.41452136,4.704286458,7.049881987,17.58007983,72.34960654
1108.613145,48.00470038,13.9883393,9.199616576,10.90376092,13.25839856,9.371304756,13.33160067,0.510337241,1.254780536,13.1087683,18.36363568,4.708500635,7.031103884,17.54473522,72.48425636
1108.675741,47.92980233,14.1574717,9.289641305,10.8680954,13.27392878,9.351232141,13.27757149,0.509132406,1.250854372,13.09850394,18.31298108,4.713473875,7.012222804,17.50879495,72.61616509
1108.738337,47.85434567,14.32760879,9.383109311,10.83352788,13.29167743,9.332957213,13.22430385,0.508061446,1.246954223,13.08942439,18.26349586,4.719134366,6.993584513,17.47291044,72.74293587
1108.800933,47.77835291,14.49871622,9.480038646,10.80006452,13.31164033,9.316471718,13.17179756,0.507123629,1.243080298,13.08152539,18.2151823,4.725480916,6.975191069,17.43708977,72.86466545
1108.863528,47.70184649,14.6707594,9.58044673,10.76771172,13.33381373,9.301767996,13.12005242,0.506318307,1.239232797,13.07480277,18.16804255,4.732512464,6.957044489,17.40134093,72.98144792
1108.926005,47.62499644,14.84337215,9.684148303,10.73653465,13.35814559,9.288861978,13.06916493,0.505646075,1.235419191,13.06926191,18.12216536,4.740212673,6.939180721,17.36573985,73.09316539
1108.988481,47.54767924,15.01684749,9.791347557,10.70647714,13.38467322,9.277717317,13.0190353,0.505104783,1.231632289,13.06488483,18.07746143,4.748593511,6.921566783,17.33022585,73.20013408
1109.050957,47.46991701,15.19115029,9.902058903,10.67754609,13.41339402,9.268328054,12.96966338,0.504694029,1.227872273,13.06166757,18.03393253,4.757654265,6.904204581,17.29480652,73.30243984
1109.113433,47.39173183,15.36624513,10.01629542,10.6497486,13.44430569,9.26068886,12.92104911,0.504413489,1.224139319,13.05960623,17.99158041,4.767394323,6.887095989,17.25948934,73.40016607
1109.175078,47.31419362,15.53975225,10.1324788,10.62343903,13.47695157,9.254861968,12.87382413,0.504264069,1.220482718,13.05870152,17.95094669,4.777670117,6.870465363,17.22474927,73.4921828
1109.236723,47.23628605,15.71396123,10.25211508,10.59824734,13.51172685,9.250730216,12.82733686,0.504241021,1.216852794,13.05891479,17.91146173,4.788606343,6.854085197,17.19012279,73.57989545
1109.298368,47.15803006,15.8888373,10.37521202,10.57418087,13.54863012,9.2482901,12.78158753,0.504344257,1.213249705,13.06024244,17.87312701,4.80020266,6.837957222,17.15561679,73.66337742
1109.360013,47.07944648,16.06434546,10.50177543,10.55124715,13.58766016,9.247538704,12.73657645,0.504573762,1.209673608,13.06268089,17.83594391,4.812458792,6.822083149,17.12123803,73.74270001
1109.420606,47.00190481,16.23744034,10.62956085,10.52981618,13.62809581,9.248443575,12.69305342,0.50492246,1.206184991,13.06615684,17.800519,4.825148583,6.806729058,17.08757642,73.81668247
1109.481199,46.92408624,16.41107823,10.76070049,10.5094945,13.67058449,9.250975911,12.65024468,0.505393332,1.202722741,13.07069927,17.76620931,4.838475508,6.791623504,17.05405045,73.88677698
1109.541792,46.84601023,16.58522526,10.89519347,10.49028973,13.71512551,9.255134387,12.60815097,0.505986567,1.199286997,13.07630486,17.73301607,4.852439455,6.776768066,17.02066625,73.95304555
1109.602386,46.76769615,16.75984742,11.03303647,10.47220958,13.7617183,9.260918192,12.56677319,0.506702419,1.195877899,13.08297034,17.70094047,4.867040355,6.76216431,16.9874299,74.01554839
1109.66199,46.6904459,16.93205152,11.17189383,10.45552927,13.80955243,9.268193107,12.52676989,0.50752654,1.192550539,13.090558,17.67047969,4.882024499,6.748045833,16.95488574,74.07341434
1109.721595,46.6130021,17.10464956,11.31397904,10.43995241,13.85937103,9.27704047,12.48746158,0.508469993,1.189249223,13.09916498,17.64110265,4.89762493,6.734173869,16.92249604,74.12774702
1109.7812,46.53538282,17.27760869,11.4592813,10.42548673,13.91117372,9.287460732,12.44884965,0.509533205,1.185974081,13.10878817,17.61281044,4.913841643,6.720549877,16.89026632,74.17859893
