Time (min),clk_data,CLK_data,CLK/CYC_data,per_data,PER_data,tim_data,TIM_data,PER/TIM_data,cwo_data,CWO_data,pdp1_data,PDP1_data,vri_data,VRI_data,CRY_data
1102.454315,99.7399537565,90.6549715331,19.700235432,27.784341981,63.6139282836,43.8138504517,59.04354323,84.0952978926,37.242462554,96.2439632738,59.2562703105,78.5937619672,42.5326093251,88.5412209839,13.651709907
1102.494203,99.7940275166,90.9794447448,19.2821403848,27.3652300527,63.1353691797,43.3099488517,58.4692269403,83.7234500075,36.7534613006,96.0183581918,58.7271559933,78.1515251655,42.0424411096,88.1941039545,14.092626073
1102.534091,99.8417969629,91.2986531066,18.8665044459,26.9481236835,62.6561837633,42.8068761746,57.8946893612,83.3492976741,36.2674837381,95.787061289,58.1970699368,77.7063775026,41.5531670872,87.8428980362,14.5393559313
1102.573979,99.8832655546,91.6125592665,18.4533644615,26.5330480451,62.1764216037,42.3046751109,57.3200140269,82.9729083423,35.7845551911,95.5501522452,57.6660664952,77.2583757647,41.0648245897,87.4876583008,14.9918438313
1102.613866,99.9184378317,91.9211268134,18.0427572778,26.120028012,61.696131644,41.8033879425,56.7452827856,82.5943490905,35.3046998326,95.3077117965,57.1341997459,76.8075769011,40.5774505892,87.1284399389,15.4500339558
1102.653244,99.9469888497,92.220473299,17.6399262103,25.7143347298,61.2215192953,41.3094544446,56.1779321906,82.2185719184,34.8340235144,95.0630271855,56.6083468538,76.3598601546,40.0973006553,86.7699710634,15.9078979239
1102.692621,99.9694145652,92.5145489132,17.2396349247,25.3106913726,60.7464862726,40.8164921107,55.6106832397,81.8408081305,34.3663856822,94.8131075542,56.0817568661,75.9095274923,39.6181649771,86.4077319899,16.3712107446
1102.731998,99.9857218966,92.8033208202,16.8419191037,24.9091205874,60.2710786213,40.3245403162,55.0436120709,81.4611205315,33.9018063113,94.5580304695,55.5544812807,75.4566334973,39.1400779529,86.0417761256,16.8399184335
1102.771375,99.9959179784,93.0867574071,16.4468144296,24.5096444643,59.7953417606,39.833637982,54.4767934624,81.0795713684,33.4403043272,94.2978733476,55.0265712274,75.0012328346,38.6630736356,85.6721569077,17.3139668117
1102.810328,100,93.3618568683,16.0585759673,24.116559511,59.3244565896,39.3491010781,53.9164092692,80.7003666964,32.9868257381,94.0356006376,54.5037812301,74.548331415,38.1923127937,85.3029727949,17.788103248
1102.84928,99.9981192995,93.6316759555,15.6729629637,23.7255662126,58.8533364928,38.8656657714,53.3564150652,80.3194599806,32.5363925079,93.768507906,53.9804695264,74.0930831611,37.7226766642,84.9303081678,18.2673599091
1102.888233,99.990285822,93.8961862547,15.2900107912,23.3366849142,58.3820242265,38.3833685307,52.7968805167,79.936909752,32.0890201089,93.4966703052,53.4566850349,73.6355406163,37.2541971573,84.5542149774,18.7516839212
1102.927185,99.976509945,94.1553600108,14.9097551324,22.9499354785,57.9105620775,37.9022455974,52.2378739846,79.5527739841,31.6447231669,93.2201629878,52.93247649,73.1757564057,36.7869059101,84.1747450857,19.2410221885
1102.965783,99.9570093792,94.4068828085,14.5356586668,22.568831198,57.4432879527,37.4266986828,51.6845463077,79.1706300348,31.2075203707,92.9416417947,52.4126725549,72.7180009128,36.3250740998,83.7954522378,19.7307966362
1103.00438,99.9316969971,94.6531142241,14.1642808612,22.1898581118,56.9759480486,36.9523742615,51.1318680872,78.7870411135,30.7733631365,92.6586817751,51.8925470099,72.2581468618,35.8644698367,83.4129454666,20.2253901451
1103.042978,99.900585338,94.8940297014,13.7956579025,21.8130347088,56.5085824592,36.4793064405,50.5799033334,78.4020619421,30.3422631448,92.3713555162,51.3721465625,71.7962450012,35.4051229459,83.0272752966,20.7247506191
1103.081575,99.8636875901,95.1296054364,13.4298264815,21.4383791066,56.0412304956,36.0075289179,50.0287145337,78.0157467777,29.9142312294,92.079735454,50.8515180126,71.3323462427,34.9470629792,82.6384922523,21.2288256843
1103.119876,99.8213686944,95.3580652788,13.0696097848,21.0687704818,55.5775312382,35.5406945498,49.482599891,77.6311403464,29.4925397208,91.7861891941,50.3347208679,70.8700974644,34.4938330588,82.2496773182,21.733625597
1103.158176,99.7733804564,95.5812229192,12.7122157705,20.701331217,55.1139217225,35.0751958956,48.9373697534,77.2453229741,29.0738882557,91.4885567812,49.8177900492,70.4059815968,34.0419275093,81.857896328,22.2429644846
1103.196476,99.7197382261,95.7990573766,12.3576824871,20.3360782048,54.6504393018,34.6110649732,48.3930828557,76.8583462239,28.6582851966,91.1869085387,49.3007706058,69.9400478382,33.591374416,81.4631984987,22.7567906676
1103.234777,99.6604573535,96.0115482344,12.0060489138,19.9730282633,54.1871208593,34.1483335282,47.849796519,76.4702606367,28.2457383303,90.8813141865,48.7837074028,69.4723453869,33.1422016624,81.0656331065,23.2750521886
1103.272827,99.5959963932,96.2173405637,11.6596228185,19.6145474103,53.7270270881,33.6900412622,47.3111051599,76.0836614577,27.8389192442,90.5738776926,48.2700223479,69.0059946255,32.697356846,80.6678733732,23.794269241
1103.310877,99.5260033758,96.4178211885,11.3161382052,19.2582733035,53.2671666766,33.2331917999,46.7735121446,75.6960662301,27.43512974,90.2626835738,47.7563819739,68.5379942917,32.2539286226,80.2673800858,24.3177611496
1103.348927,99.4504951648,96.6129723265,10.9756364578,18.9042217587,52.8075746289,32.7778154787,46.2370714222,75.3075228005,27.0343755056,89.9478000409,47.2428300403,68.0683923602,31.8119437112,79.8642013317,24.8454764849
1103.386977,99.369490137,96.8027771363,10.6381602015,18.5524085917,52.3482855572,32.323942409,45.7018357455,74.9180789229,26.6366615178,89.6292947008,46.7294099382,67.5972363158,31.3714287013,79.4583850795,25.3773635394
1103.424815,99.2835030581,96.9862074491,10.3056062732,18.2047888699,51.8918874054,31.8741159473,45.17082556,74.5299562661,26.2441807398,89.3090371606,46.2190214083,67.1272086514,30.9348494582,79.0522596768,25.9103756044
1103.462654,99.1921170998,97.1643192831,9.9761325233,17.8594133547,51.435855973,31.4258347464,44.6411089033,74.1410350795,25.8547148163,88.9853304528,45.7088487282,66.6557376724,30.4997757515,78.643620561,26.4474105146
1103.500492,99.095351936,97.337097961,9.6497853004,17.5162973049,50.9802242278,30.9791277361,44.1127355369,73.7513606084,25.4682670991,88.6582403734,45.1989344601,66.1828698031,30.0662333078,78.23251472,26.9884168961
1103.53833,98.9932274568,97.5045296521,9.3266128146,17.175455831,50.525024668,30.5340238459,43.5857539716,73.3609772621,25.0848404999,88.3278319643,44.6893209816,65.7086513047,29.6342477389,77.8189890523,27.5333431247
1103.575987,98.8862925873,97.6658365497,9.0081921176,16.8385227843,50.0724696691,30.0926751781,43.0627293482,72.9718065291,24.7062550225,87.995778651,44.1824930081,65.2354125305,29.2059055527,77.4050911081,28.0794955568
1103.613644,98.7740911511,97.821822146,8.6930165532,16.5038725182,49.6204059786,29.6529707768,42.5411769601,72.5820201988,24.330665982,87.6605668201,43.6760467104,64.760927072,28.7791558041,76.9888888898,28.6294277374
1103.651301,98.6566445517,97.9724748684,8.3811396218,16.1715200691,49.1688643718,29.2149387543,42.0211427621,72.1916605436,23.9580748679,87.3222600041,43.1700240055,64.285240048,28.3540236303,76.5704283153,29.1830882367
1103.688957,98.533974625,98.117783709,8.0726172172,15.8414805101,48.7178755456,28.778607041,41.5026712947,71.8007691855,23.5884828314,86.9809209811,42.6644664419,63.8083965773,27.9305341395,76.1497552429,29.740425403
1103.726455,98.4066551588,98.2571586559,7.7687888771,15.5151480426,48.2693704343,28.3458353544,40.9879855133,71.4110411075,23.2234323239,86.6380725699,42.1615478119,63.3324621746,27.5104902855,75.7287055251,30.2990109609
1103.763953,98.2742016549,98.3912151241,7.4684049177,15.1911391576,47.8214729981,27.9148049418,40.4749358813,71.0208668004,22.861356653,86.2923412002,41.6591732748,62.8554697219,27.0921250801,75.3055523533,30.8611394741
1103.801451,98.1366372464,98.5199442694,7.1715285476,14.8694691882,47.3742122111,27.4855434612,39.9635646553,70.6302858424,22.5022558526,85.9437876882,41.1573844712,62.3774632775,26.6754634735,74.8803406645,31.4267594574
1103.838948,97.9939861473,98.6433378125,6.8782260858,14.5501536904,46.9276171258,27.0580785252,39.4539128953,70.2393374398,22.1461296179,85.5924728502,40.6562228578,61.8984866548,26.2605305453,74.4531152769,31.9958191478
1103.876302,97.8468508996,98.7609442356,6.5896749746,14.2344238442,46.4834311274,26.6340727028,38.9479726411,69.8495666249,21.7943311784,85.2398247344,40.1576553127,61.4204328071,25.8489385638,74.0255767266,32.5660567779
1103.913655,97.6947163051,98.873241965,6.3048115485,13.9210619091,46.0399618095,26.2119046167,38.4438185825,69.4595068713,21.4454831315,84.8845554865,39.6597929879,60.9415028535,25.4391120747,73.596128439,33.1396048189
1103.951009,97.5376076588,98.9802247909,6.0237118347,13.6100841466,45.597236737,25.7916018797,37.9414898759,69.0691951558,21.0995845629,84.5267239611,39.162677432,60.4617399548,25.0310764021,73.1648144301,33.7164116468
1103.988362,97.3755504722,99.0818872563,5.746455828,13.3015071891,45.1552830828,25.3731923314,37.4410245905,68.6786680834,20.7566341861,84.1663882579,38.6663505621,59.9811868639,24.6248571145,72.7316785669,34.2964254708
1103.990574,97.3657973787,99.0877414592,5.7301569035,13.2833064985,45.1291319141,25.3484708369,37.4114423456,68.6555319941,20.7364144249,84.1449690414,38.6369798635,59.9527008605,24.6008551464,72.7059686369,34.330877943
1103.992787,97.3560272056,99.0935770332,5.7138717749,13.2651143098,45.1029834862,25.323756064,37.3818667899,68.6323953473,20.7162049898,84.1235413741,38.6076120207,59.9242122462,24.5768596495,72.6802524954,34.3653414676
1103.994999,97.3462397368,99.0993939782,5.6976004617,13.2469305858,45.0768379558,25.2990480125,37.3522979235,68.6092580502,20.6960059147,84.1021049542,38.578247126,59.895721021,24.5528706095,72.6545301423,34.3998160168
1103.997212,97.3364349721,99.1051922002,5.6813429755,13.2287553638,45.0506951662,25.2743467733,37.3227357464,68.5861201027,20.6758171657,84.0806600833,38.5488851793,59.8672272666,24.5288880694,72.6288015777,34.4343016184
1103.997573,97.3348333824,99.1061365387,5.6786913947,13.2257903514,45.0464294599,25.2703166512,37.3179124094,68.5823443898,20.6725237429,84.0771599085,38.5440941953,59.8625774113,24.5249752107,72.6246025752,34.4399300307
1103.997934,97.3332313603,99.1070804069,5.6760401785,13.2228255617,45.0421638319,25.2662867108,37.31308929,68.578568677,20.669230591,84.0736595828,38.5393032113,59.8579274744,24.5210625245,72.6204034537,34.4455587206
1103.998295,97.3316289057,99.1080238046,5.6733893347,13.2198609577,45.0378982822,25.262256952,37.3082663338,68.5747929641,20.6659377099,84.0701589553,38.5345124116,59.853277456,24.517150011,72.6162041242,34.451187716
1103.998656,97.3300260188,99.1089667319,5.6707388593,13.2168966135,45.0336328109,25.2582273749,37.3034435407,68.5710171584,20.6626451335,84.066658026,38.5297216119,59.8486273559,24.5132376699,72.6120046759,34.4568170169
1103.998896,97.328958004,99.1095945661,5.6689734814,13.2149220919,45.0307914604,25.2555432306,37.3002309557,68.5685019984,20.6604519672,84.0643258841,38.5265303863,59.8455297369,24.5106316093,72.609207134,34.4605670516
1103.999137,97.3278895569,99.1102221179,5.6672082665,13.2129476445,45.0279501099,25.2528591772,37.2970185339,68.5659868385,20.6582589026,84.0619935912,38.5233391607,59.8424321179,24.5080256205,72.6064095623,34.4643172252
1103.999377,97.3268211097,99.1108494817,5.6654432183,13.2109733085,45.0251088377,25.2501751692,37.2938061121,68.5634716786,20.6560659733,84.0596611474,38.5201479352,59.8393344173,24.505419718,72.6036118718,34.4680675377
1103.999617,97.3257526626,99.1114766572,5.663678333,13.2089990839,45.0222675655,25.2474912975,37.2905938535,68.5609564258,20.6538731795,84.0573287036,38.5169568018,59.8362367167,24.502813873,72.6008141516,34.4718179612
1103.999858,97.324683783,99.1121035505,5.6619136106,13.2070249336,45.0194263716,25.2448074257,37.2873815948,68.5584412659,20.6516804872,84.0549961089,38.5137656683,59.8331389345,24.5002081287,72.5980163422,34.4755727168
1104.000098,97.3236146873,99.1127302556,5.6601490511,13.2050508946,45.0165851777,25.2421236902,37.284169445,68.5559260131,20.6494879303,84.0526633633,38.5105745349,59.8300411523,24.4976024419,72.5952184436,34.479318225
1104.000339,97.3225453754,99.1133567726,5.6583846584,13.203076967,45.0137439838,25.2394400455,37.2809574038,68.5534107603,20.6472955089,84.0503306177,38.5073834936,59.8269433701,24.4949968414,72.5924204857,34.4830431836
1104.000579,97.3214758472,99.1139830073,5.6566204247,13.2011031136,45.0109028682,25.2367564463,37.2777454171,68.5508956004,20.6451031891,84.0479977212,38.5041924523,59.8238455063,24.4923913128,72.5896224682,34.4867566733
1104.000825,97.3203849155,99.1146215672,5.6548211096,13.1990899436,45.0080050571,25.2340193022,37.2744693114,68.5483300853,20.6428671948,84.045618043,38.5009377523,59.8206857162,24.4897338132,72.586768428,34.4905468354
1104.00107,97.3192935515,99.1152599389,5.6530219652,13.197076885,45.0051072461,25.2312822489,37.2711933144,68.5457645701,20.640631336,84.0432383648,38.4976830523,59.8175259262,24.487076371,72.5839143581,34.4943369975
1104.001315,97.3182021874,99.1158980284,5.6512229914,13.1950639377,45.0022094351,25.2285452865,37.2679174262,68.543199055,20.6383955787,84.0408585357,38.4944283523,59.8143660545,24.4844190295,72.5810601693,34.4981271319
1104.001561,97.3171103909,99.1165359297,5.6494241883,13.1930510647,44.999311624,25.2258084149,37.2646415924,68.5406335399,20.6361599568,84.0384787066,38.4911736524,59.8112061829,24.4817617599,72.5782059211,34.5019172662
1104.002787,97.3116488143,99.119721767,5.6404327327,13.1829883331,44.9848234302,25.2121252377,37.2482637286,68.5278058713,20.6249838113,84.0265774484,38.4749009815,59.7954064167,24.4684765911,72.5639335505,34.5208677713
1104.004014,97.3061820488,99.1229019591,5.6314455473,13.1729282004,44.9703360195,25.1984441497,37.2318880402,68.5149780169,20.6138108143,84.0146736248,38.458629232,59.779605753,24.4551934213,72.5496592778,34.5398179987
1104.00524,97.3007096623,99.1260763179,5.6224626322,13.1628707036,44.9558494702,25.1847651508,37.2155144727,68.5021499767,20.602640966,84.0027672357,38.4423584037,59.7638043551,24.4419122646,72.535383103,34.5587680039
1104.006466,97.2952323032,99.1292450316,5.6134839951,13.1528158057,44.9413638606,25.1710882409,37.1991430263,68.4893217507,20.591474334,83.9908582812,38.4260884966,59.7480022228,24.4286330925,72.5211050262,34.5777177036
1104.012599,97.2677655148,99.1450022292,5.5686550614,13.1025805957,44.8689488117,25.102734983,37.1173182069,68.4251974368,20.5356887757,83.9312739704,38.3447526881,59.6689795678,24.3622672585,72.4496863184,34.6724623702
1104.018731,97.2401664136,99.1606157579,5.5239335206,13.0524108392,44.7965556893,25.0344339983,37.0355473911,68.3610195159,20.4799825762,83.8716249198,38.263440003,59.5899375761,24.2959515404,72.3782204445,34.7672004275
1104.024863,97.2124352158,99.1760858058,5.4793198457,13.0023066476,44.7241847282,24.9661854231,36.9538308507,68.2967053943,20.4243557694,83.8119111294,38.1821507178,59.510876411,24.229686039,72.3067076125,34.8619317645
1104.030995,97.1845721377,99.1914120907,5.4348145837,12.9522680581,44.6518359284,24.8979893481,36.8721689665,68.2322400213,20.368808389,83.7521329011,38.1008848325,59.4317961539,24.1634708837,72.2351480305,34.9566563257
1104.036823,97.1579718681,99.2058435261,5.3926225506,12.9047776648,44.5831042046,24.8332319497,36.7946172245,68.1708567225,20.3160956808,83.6952667566,38.0236804819,59.3566294088,24.1005938996,72.1671023387,35.0466659624
1104.04265,97.13125269,99.2201451232,5.3505293814,12.8573467106,44.5143926843,24.7685221921,36.7171153528,68.1093508803,20.263454646,83.638342814,37.9464976885,59.2814457747,24.0377625736,72.0990147414,35.1366693509
1104.048478,97.1044146033,99.2343170702,5.3085355453,12.8099751955,44.4457016026,24.7038602116,36.6396636234,68.0477233308,20.2108852847,83.5813615262,37.8693366368,59.2062454964,23.9749770207,72.0308854167,35.2266664357
1104.054305,97.0774578244,99.2483591788,5.2666415234,12.7626632309,44.3770309594,24.6392461444,36.5622623081,67.9859747244,20.158387563,83.5243227422,37.792197511,59.1310286554,23.9122373272,71.962714543,35.3166571057
1104.083442,96.9408954904,99.3166228057,5.0586856643,12.5269991152,44.0339884723,24.3168975508,36.1760202653,67.6754436172,19.8969738525,83.2382776976,37.4068358366,58.7547025385,23.5992305467,71.6212424384,35.7665122614
1104.11258,96.8013792524,99.3816405686,4.8532996263,12.2928345282,43.6914727673,23.9957625491,35.7910751231,67.3620024982,19.6373509281,82.9508329753,37.022046169,58.3779876486,23.2873860834,71.2787559503,36.2161977158
1104.141717,96.6589225147,99.4434110563,4.6505490344,12.0601791596,43.3494962173,23.6758552633,35.4074564665,67.0457459461,19.3795182144,82.6620152864,36.637849513,58.0009042198,22.9767172537,70.9352757046,36.6657052213
1104.170854,96.5135384653,99.501933422,4.4505030933,11.8290430337,43.0080711167,23.3571902719,35.0251924123,66.7267671459,19.1234751357,82.3718513416,36.2542672416,57.6234723232,22.6672377622,70.5908223272,37.1150266691
1104.214764,96.2889442582,99.5839887013,4.1543054709,11.4836146507,42.49461236,22.8793420654,34.4517383845,66.2411267635,18.7409981671,81.9320901627,35.677417386,57.054068984,22.2031301679,70.0699383843,37.7917844747
1104.258673,96.0577787336,99.6586636128,3.8646834958,11.1416994861,41.9824749832,22.4044015381,33.8815085798,65.7498209537,18.3625834262,81.48942188,35.1020878766,56.4839887801,21.7418053561,69.5469612707,38.4680741647
1104.302583,95.8200894549,99.725957498,3.5819266618,10.8033394926,41.4717000984,21.9324234154,33.314584901,65.2531511046,17.9882303375,81.0439358313,34.5283565596,55.9133006543,21.283315528,69.0219611855,39.14386883
1104.346493,95.5759244178,99.7858711095,3.3063487,10.4685798898,40.9623283476,21.4634647848,32.751043921,64.7514120079,17.6179391042,80.595720751,33.9563040446,55.3420733865,20.8277153868,68.4950081795,39.8191419506
1104.387717,95.3408392358,99.8354055584,3.0544574561,10.1576105921,40.4854168574,21.0259832884,32.2251051733,64.2759959661,17.2739881095,80.1725071561,33.4208332557,54.8053463135,20.4026554893,67.9985622568,40.452625455
1104.428942,95.1001305453,99.8784386827,2.8094949303,9.8499015717,40.0098111636,20.5912675024,31.7022686649,63.7965971232,16.9336197705,79.7470373263,32.8869864541,54.2682619611,19.9802432984,67.5005146181,41.0856048819
1104.470167,94.8538400725,99.9149737753,2.5717861324,9.5454999047,39.5355445475,20.1593715167,31.1825888344,63.3134420778,16.5968364232,79.3193824905,32.3548373404,53.7308776864,19.5605314898,67.0009232477,41.7180591261
1104.511392,94.6020099757,99.94501507,2.3416794247,9.2444563056,39.0626501336,19.7303522367,30.6661172926,62.8267521327,16.2636414195,78.8896134247,31.8244622864,53.1932512547,19.143575529,66.4998461298,42.349967416
1104.550324,94.3591328261,99.9674286456,2.1316798406,8.963280959,38.6173351595,19.3278784721,30.1813482735,62.364067973,15.9522682152,78.4818589099,31.3252728024,52.6853428247,18.7523823551,66.025313696,42.9462261883
1104.589257,94.1113899396,99.9840599938,1.929125332,8.6851984505,38.1733015497,18.9280763171,29.6995257373,61.8986010831,15.6441037256,78.0723401223,30.8278056037,52.1773190274,18.3637510794,65.5495569939,43.5419627217
1104.62819,93.8588189346,99.994914948,1.7343678372,8.4102615735,37.7305771819,18.5310012239,29.2206893845,61.4305246406,15.3391534016,77.6611153126,30.3321329166,51.6692292245,17.9777363478,65.0726251513,44.1371602153
1104.667123,93.601456997,100,1.547777741,8.1385265743,37.2891902473,18.1367113698,28.7448775017,60.9600077349,15.0374235743,77.2482424298,29.838329547,51.1611230221,17.594395639,64.5945675037,44.7318021184
1104.703696,93.3553639122,99.9995271251,1.3802826566,7.8862316137,36.8757991979,17.768910943,28.3006930913,60.5159333615,14.7569218454,76.8589437386,29.3762280184,50.6838431303,17.2367789761,64.144503583,45.2898819881
1104.74027,93.1051088129,99.9939753137,1.2206713761,7.6368678806,36.4636367326,17.4036751269,27.8592417058,60.0699847889,14.4792756101,76.4682885298,28.915911881,50.2066351187,16.8816279771,63.6935310237,45.8474437288
1104.776843,92.8507241286,99.9833516223,1.0692876889,7.390491213,36.0527265791,17.0410593285,27.4205542354,59.6222922718,14.2044926217,76.0763240377,28.4574506895,49.7295412505,16.5289977626,63.2416911963,46.404474122
1104.813416,92.5922427213,99.9676635777,0.9264832428,7.1471604818,35.6430924647,16.6811212708,26.9846607002,59.1729834634,13.9325815472,75.6830968931,28.0009164861,49.2526044417,16.1789459406,62.7890257093,46.9609601714
1104.8479,92.3448044568,99.9482403292,0.8000157152,6.9205757091,35.258049611,16.3442517665,26.5762541489,58.747973374,13.6788426151,75.3112183396,27.5722942669,48.8030957496,15.8513067697,62.3615003845,47.4851462975
1104.882384,92.0937814246,99.9243291909,0.6817938513,6.6968081382,34.8741829531,16.0098687585,26.1703838603,58.3217390581,13.4276738712,74.9382970075,27.1455161228,48.3538018822,15.5260657177,61.9333134561,48.0088263743
1104.916868,91.8392021627,99.8959378778,0.5721153168,6.4759142752,34.4915133209,15.6780266544,25.7670755037,57.8943802041,13.1790843889,74.5643716803,26.7206486606,47.904760044,15.2032771139,61.5045004399,48.5319898772
1104.951351,91.5810952091,99.8630744812,0.4712720184,6.2579527089,34.1100613096,15.3487813605,25.3663546399,57.4659944565,12.9330838848,74.1894805379,26.2977604215,47.4560078478,14.8829970855,61.07509703,49.0546263925
1104.984536,91.3294103969,99.8272347764,0.3828351493,6.0510295219,33.7441527794,15.034448504,24.983200914,57.052870616,12.6988071831,73.8278396259,25.8927418479,47.0244747451,14.5772084756,60.6613506297,49.5570615951
1105.01772,91.0745118116,99.7872694118,0.3030831957,5.8469333343,33.3794104996,14.7226266226,24.6024906171,56.6389672914,12.4669468272,73.4653732437,25.489685362,46.5932795852,14.2738494633,60.2471230874,50.0589902208
1105.050905,90.816425613,99.7431865729,0.2322399492,5.6457207339,33.0158537343,14.4133695337,24.2242474061,56.22436559,12.2375123985,73.1021150439,25.088656281,46.1624572069,13.9729740475,59.832446947,50.5604033556
1105.084089,90.5551781771,99.6949950098,0.1705098048,5.4474492365,32.6535019039,14.1067319628,23.8484949383,55.8091453184,12.0105136136,72.7380985283,24.6897211192,45.7320431013,13.674637176,59.417354871,51.0612922242
1105.117443,90.2894416202,99.642426672,0.1178323038,5.2511899662,32.290537935,13.8012275983,23.4733620155,55.3912647671,11.7848224879,72.3714964951,24.2909313315,45.2998834744,13.3773945301,58.9997622183,51.5641959034
1105.150796,90.0205665267,99.5857261827,0.0747037166,5.0580201332,31.9288314461,13.4984822682,23.1007943967,54.9729152248,11.5616116962,72.0041954531,23.8943939188,44.8682091407,13.082829718,58.5818165182,52.0665524063
1105.18415,89.74858057,99.5249034206,0.0412515307,4.8679989834,31.5684028758,13.1985528325,22.7308170441,54.55417241,11.3408907858,71.636228904,23.5001782517,44.4370574679,12.7909998876,58.163551741,52.5683530688
1105.217503,89.4735118557,99.4599683591,0.0175704988,4.6811852953,31.2092728976,12.9014960153,22.3634550289,54.1351102762,11.1226690673,71.2676298969,23.1083537006,44.0064661504,12.5019620575,57.7450021541,53.0695893932
1105.2535,89.1732226432,99.3852867674,0.0030455198,4.4832354337,30.8231693535,12.5841906718,21.9699495378,53.6825700931,10.8899713139,70.8691546029,22.6882467288,43.5424308114,12.1932208746,57.2930100696,53.609896892
1105.289496,88.8694122249,99.3058416148,0,4.2891601846,30.4386292412,12.2703665592,21.5795519419,53.2298312763,10.660204892,70.4700225545,22.2710921013,43.0791412801,11.8878677921,56.840769999,54.1495267796
1105.325492,88.5621164896,99.2216472021,0.0084131155,4.0990282279,30.055679499,11.9600919824,21.1922944913,52.7769807861,10.433378875,70.0702746479,21.8569746656,42.6166465917,11.585971261,56.3883258391,54.6884688092
1105.361488,88.2513728395,99.1327180185,0.0282151146,3.9129053402,29.6743469085,11.6534330208,20.808209218,52.324103353,10.2095011175,69.6699519304,21.4459780715,42.1549963525,11.287597748,55.935721784,55.2267127335
1105.397663,87.9356518946,99.0385934204,0.0594707807,3.7299615644,29.2927800968,11.3489604954,20.4254472762,51.8690367683,9.98748995,69.2671058697,21.0361696194,41.6919581162,10.991358702,55.4807570159,55.7669122632
1105.433838,87.6165241125,98.9397183392,0.1019451945,3.5511892589,28.9129016976,11.0482660819,20.0459537719,51.4141086141,9.7684678387,68.8637606033,20.6296751961,41.2298743931,10.6988046415,55.0257208002,56.3063866122
1105.470012,87.2940284084,98.8361092398,0.1554339806,3.3766433741,28.5347393538,10.7514084114,19.6697606831,50.9593989755,9.5524378645,68.4599568764,20.2265718184,40.7687965843,10.4099943395,54.5706584603,56.8451258666
1105.506187,86.9682034819,98.7277830577,0.219696592,3.206374205,28.1583207867,10.4584425729,19.2968992806,50.5049858939,9.3394013815,68.055734529,19.8269332789,40.3087764175,10.1249830172,54.1156154981,57.3831202237
1105.543109,86.6322536025,98.6123721253,0.2961135823,3.0370440326,27.7759509983,10.1634896721,18.9198005857,50.0415678671,9.125049114,67.6427691392,19.422682663,39.8403949802,9.8380532803,53.6512368852,57.9314534188
1105.580031,86.2929189378,98.4920842585,0.383151921,2.8722592881,27.3954559969,9.8726950557,18.5462367022,49.5786171592,8.9138120167,67.229450925,19.0221854222,39.3732244095,9.5551850964,53.1869743299,58.4789905091
1105.616954,85.9502418626,98.3669390272,0.4804743539,2.7120572203,27.0168649917,9.5861047298,18.1762384661,49.1162105107,8.7056852821,66.8158212354,18.6255078867,38.9073199414,9.2764243536,52.7228761874,59.0257214697
1105.653876,85.6042658325,98.2369564716,0.5877284851,2.5564695722,26.6402068001,9.3037600676,17.8098356799,48.6544229899,8.5006619019,66.4019208157,18.2327121491,38.4427366488,9.0018123813,52.258990753,59.5716364977
1105.692188,85.241822485,98.0969882199,0.7091309816,2.3999303823,26.2514412323,9.015313067,17.4334689422,48.1759816395,8.2911905034,65.9721940044,17.8292930575,37.9621168994,8.7212866062,51.777916317,60.1372324601
1105.730501,84.875922791,97.9518573897,0.8404244129,2.2484111531,25.8648193633,8.7315135662,17.0610344016,47.6983645541,8.0850384614,65.5422637682,17.4301750268,37.4830395956,8.445303512,51.2971763234,60.7019287919
1105.768813,84.5066160433,97.8015882548,0.9811993567,2.1019294303,25.4803722034,8.4523927202,16.6925608272,47.2216489386,7.8821912856,65.1121741725,17.035412503,37.0055651949,8.1738941031,50.8168240608,61.2657149404
1105.807125,84.1339526161,97.6462055599,1.131051406,1.9604972725,25.0981304495,8.1779770062,16.3280747586,46.7459094899,7.6826322848,64.6819680754,16.6450551418,36.529753584,7.9070845374,50.3369124611,61.8285805476
1105.847529,83.7373617668,97.4768279875,1.2984810672,1.8168215505,24.6974422354,7.8937006431,15.9480365419,46.2453341377,7.4757200373,64.2281956338,16.2382074174,36.0298313586,7.6307151402,49.831334858,62.4211678737
1105.887933,83.3371526391,97.3018222061,1.4751139678,1.6787715927,24.2992747761,7.6147014196,15.5724877974,45.7460079111,7.2724201034,63.7743904451,15.8363557482,35.53189314,7.359505088,49.3263668183,63.0127081949
1105.928337,82.9333857684,97.1212197343,1.6605174064,1.5463444995,23.9036619012,7.3409944592,15.2014528892,45.2480104307,7.0727066172,63.3206009509,15.4395417749,35.0360064841,7.0934691638,48.8220687929,63.6031899032
1105.968741,82.5261212574,96.9350526555,1.8542783267,1.4195326155,23.5106365785,7.0725902074,14.8349537341,44.7514190874,6.8765517826,62.8668743856,15.0478023478,34.5422381309,6.8326174053,48.3185005494,64.1926015575
1106.011927,82.0870184482,96.7299527031,2.0701761484,1.2901846163,23.0934489698,6.7915760819,14.4482579637,44.2222771786,6.6707931827,62.382031668,14.6347387351,34.016890398,6.5595443322,47.7811358693,64.8213976296
1106.055113,81.6440645161,96.5185740329,2.2947220395,1.1672184904,22.6792921403,6.5166286892,14.0667865051,43.6949148904,6.4690287598,61.8973698898,14.2275422237,33.4941158281,6.2924018727,47.2447435184,65.4489447545
