Time (min),CLK,clk,CLK/CYC_data,clk_data,CLK_data,CRY,cry,CRY_data,CWO,cwo,cwo_data,CWO_data,CYC/CLK,pdp1,PDP1,pdp1_data,PDP1_data,per,PER,PER/TIM-p,PER/TIM_data,per_data,PER_data,tim,TIM,tim_data,TIM_data,VRI,vri,vri_data,VRI_data
1464.7323452479, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , 
1465.4856146464, , , , , , , , , ,22.619, , , , , , , , , , , , , , , , , , , , , 
1465.6111595461, , ,59.6793,16.061,35.9283, , ,98.7535, , ,4.1455,10.1019, , , ,9.0025,0.3888, , , ,1.0362,37.5492,2.5252, , ,16.7182,7.5092, , ,16.5813,0.802
1465.7367044458,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1465.9250217954, , , , , , , , , , , , , , , , , ,35.2941, , , , , , , , , , , , , 
1466.9921534432, , , , , , , , , ,21.4286, , , , , , , , , , , , , , , , , , , , , 
1467.3687881424, , , , , , , , , , , , ,27.7778, , , , , , , , , , , , , , , , , , 
1467.6826503918,40,27.7778, , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , 
1468.5614646899, , , , , ,85.1064, , , , , , , , , , , , , , , , , , , , , , , , , 
1468.6242371398, , , , , , , , , , , , , ,14.7059, , , , , , , , , , , , , , , , , 
1468.8125544894, , ,59.8227,15.9465,35.7735, , ,98.724, , ,4.1911,10.0253, , , ,9.0913,0.4079, , , ,1.0127,37.7376,2.5766, , ,16.8398,7.5915, , ,16.7019,0.7752
1469.000871839,50, , , , ,86.1702, , , , , , , , , , , , , , , , , , , , , , , , , 
1469.3147340884, , , , , , , , ,5.7971, , , , , , , , ,29.4118, , , , , , , , , , , , , 
1469.9424585871, , , , , ,85.1064, , , , , , , , , , , , , , , , , , , , , , , , , 
1470.3818657361, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , 
1470.444638186, , ,59.966,15.8323,35.619, , ,98.6942, , ,4.237,9.9489, , , ,9.1805,0.4275, , , ,0.9896,37.9261,2.6285, , ,16.9619,7.6743, , ,16.8229,0.7488
1470.444638186, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.0943, , 
1470.6957279855,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1470.8840453351, , , , , ,86.1702, , , , , , , , , , , , , , , , , , , , , , , , , 
1471.0723626847, , , , , , , , , ,22.619, , , , , , , , , , , , , , , , , , , , , 
1471.2606800343, , , , , ,85.1064, , , , , , , , , , , , , , , , , , , , , , , , , 
1471.5117698338, , ,60.1092,15.7184,35.4646, , ,98.6641, , ,4.2831,9.8727, , , ,9.2702,0.4476, , , ,0.9669,38.1147,2.681, , ,17.0843,7.7576, , ,16.9443,0.7229
1471.7628596333, , , , , , , , , , , , ,28.8889, ,1.5385, , , , , , , , , , , , , , , , 
1472.2022667824,50, , , , , , , , , , , ,27.7778, , , , , , , , , , , , , , , , , , 
1473.0183086307, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , 
1473.7088055792, , , , , , , , , ,23.8095, , , , , , , , , , , , , , , , , , , , , 
1473.9598953787,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1474.1482127283, , , , , ,85.1064, , , ,22.619, , , , , , , , , , , , , , , , , , , , , 
1474.4620749776, , , , , , , , , , , , ,28.8889, , , , ,35.2941, , , , , , , , , , , , , 
1474.9014821267, , , , , , , , , , , , , ,13.2353, , , , , , , , , , , , , , , , , 
1475.3408892758,50, , , , ,84.0426, , , , , , , ,14.7059, , , , , , , , , , , , , , , , , 
1475.5292066254, , , , , , , , , , , , , , , , , , ,20, , , , , , , , , , , , 
1475.717523975, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , 
1476.0313862244, ,33.3333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1476.3452484737, , , , , , , , , ,23.8095, , , , , , , , , , , , , , , , , , , , , 
1476.7846556228, , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , 
1476.9102005225,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1477.2240627719, , , , , , , , , , , , , , , , , , , , , , , ,29.4118,10, , ,24.5614, , , 
1477.7262423708, , , , , , , , , , , , ,30, , , , , , , , , , , , , , , , , , 
1478.2911944197, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , 
1478.5422842191, , , , , , , , , , , , , , , , , , , , , , , , ,0, , ,26.3158, , , 
1478.7306015688,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1478.9189189184, , , , , , , , , ,25, , ,28.8889, , , , , , , , , , , , , , , , , , 
1478.9189189184, , ,60.2522,15.605,35.3105, , ,98.6337, , ,4.3296,9.7969, , , ,9.3602,0.4681, , , ,0.9447,38.3035,2.734, , ,17.2072,7.8413, , ,17.0661,0.6975
1479.3583260674, , , , , , , , , , , , ,30, , , , , , , , , , , , , , , ,16.9811, , 
1479.7349607667, , , , , ,82.9787, , , , , , , , , , , , , , , , , , , , , , , , , 
1479.7977332165, , , , , , , , , , , , ,28.8889, , , , , , , , , , , , , , , , , , 
