Time (min),CLK,clk,CRY,cry,CWO,cwo,CYC/CLK,pdp1,PDP1,per,PER,PER/TIM-p,tim,TIM,VRI,vri
1334.988,,,,,,73.0769230769,,,13.3333333333,,,,,,,
1335.708,,,21.2765957447,,,,,56.4102564103,,,,,,,,
1336.2,,,,,,,75.4716981132,,,,,,,,,
1337.484,,,,,,,,53.8461538462,,,,,,,,
1337.982,,,,,,,77.358490566,,,,,,,,,
1338.142,,,,,,,,,,,,,72.7272727273,,,
1339.196,,,,,,,,56.4102564103,,,,,,,,
1339.764,,,,,,,75.4716981132,,,,,,,,,58.064516129
1341.022,,,,,39.4736842105,,,,11.1111111111,,,,,,,
1341.546,,,,,,,77.358490566,,,,,,,,,51.6129032258
1341.742,,,20.2127659574,,,,,,,,,,,,,
1342.462,,18.1818181818,,,,75,,,,,,,,,,
1342.804,,,,,36.8421052632,,,,13.3333333333,,,,,,,
1343.328,,,,,,,75.4716981132,,,,,,,,,
1345.094,,,,,,,73.5849056604,,,,,,,,,
1345.65,,,,,,,,,,,,0,,,,
1345.928,,,,,,,,58.9743589744,,,,,,,,
1346.062,,,,,,,,,,,,,,,,54.8387096774
1347.57,,,,,39.4736842105,,,56.4102564103,,,,,,,,
1347.98,,,19.1489361702,,,,,,,,,,,,,
1348.05,,27.2727272727,,,,,,,,,,,,,,
1348.7,,,,,,,75.4716981132,,,,,,,,,
1349.034,,,,,,,,,,,,,,,11.1111111111,
1349.268,,,,,,,,58.9743589744,,,,,,,,
1350.264,,,,,,76.9230769231,,,,,,,,,,
1351.102,,,,,,,,,15.5555555556,,,,,,,
1352.274,,,,,,,77.358490566,,,,,,,,,58.064516129
1352.542,,,,,,,,,,90.9090909091,,,,,,
1353.982,,,,,42.1052631579,,75.4716981132,56.4102564103,,,,,,,,
1354.298,,,,,,,,,,81.8181818182,,,,,5.5555555556,
1354.502,,,18.085106383,,,,,,,,,,,,,
1355.738,,,,,,,77.358490566,58.9743589744,,,,,,,,
1356.596,,,,,,,,,,,,,,12.5,,
1356.914,44.4444444444,,,,,,,,,,,,,,,
1357.472,,,,,,,,56.4102564103,,,,,,,,
1357.712,,,,,,78.8461538462,,,,,,,,,,
1358.358,,,,,42.1052631579,,,,,90.9090909091,,9.0909090909,,,,
1359.042,,18.1818181818,,,,,,,,,,,,,,
1359.174,,,,,,,,58.9743589744,,,,,,,,
1359.338,,,,,,,79.2452830189,,,,,,,,,
1360.57,33.3333333333,,,,,,,,,,,,,,,
1361.122,,,,,,,77.358490566,,,,,,,,,
1361.308,,,,,,76.9230769231,,,,,,,,,,
1361.46,,,17.0212765957,,,,,,,,,,,,,
1362.218,44.4444444444,,,,,,,,,,,,,,,
1362.478,,,,,,,,,,,,,81.8181818182,,,
1362.996,,,,,,78.8461538462,,,,,,,,,,
1363.998,33.3333333333,,,,,,,,,,,,,,,
1364.418,,,,,,,,,,,,,,,11.1111111111,61.2903225806
1364.706,,,,,,,79.2452830189,,,,,,,,,
1364.782,,,,,,,,,,,,18.1818181818,,,,
1365.522,44.4444444444,,,,,,,61.5384615385,,,,,,0,,
1366.144,,,,,44.7368421053,,,,,,,,,,,
1366.498,,,,,,,77.358490566,,,,,,,,,
1366.538,,,,,,80.7692307692,,,,,,9.0909090909,,,,
1366.788,,27.2727272727,,,,,,,17.7777777778,,,,,,,
1367.266,33.3333333333,,,,,,,58.9743589744,,,,,,,,
1368.228,,,,,,78.8461538462,79.2452830189,,,,,,,,,
1368.706,,,15.9574468085,,,,,,,,,,72.7272727273,,,
1369.038,44.4444444444,,,,,,,61.5384615385,,,,,,,,
1369.894,,,,,,80.7692307692,,,,,,,,,,
1370.674,33.3333333333,,,,,,,,,,,,,,,
1372.402,44.4444444444,,,,,,,,,,,,,,,
1373.042,,,,,,,,,,,,,,,,58.064516129
1373.476,,,,,,,,,,,,,,12.5,,
1374.142,33.3333333333,,,,,,,,,,,,,,,
1374.28,,,,,,,,,,,,,81.8181818182,,,
1374.83,,,,,,,,,,,,,,,,61.2903225806
1374.862,,18.1818181818,,,,,,64.1025641026,,,,,,,,
1375.246,,,,,,,,,,,,,,0,,
1375.686,,,,,,82.6923076923,,,,,,,,,,
1375.742,,,,,,,81.1320754717,,,,,,,,,
1375.884,,,,,,,,,,81.8181818182,,,,,,
1376.302,,,14.8936170213,,,,,,,,,,,,,
1376.65,,,,,,,,61.5384615385,,,,,,,,
1377.446,,,,,,82.6923076923,,,,,,,,,,
1377.938,,,,,47.3684210526,,,,,,,,,,,
1378.356,,,,,,,,64.1025641026,,,,,,,,
1379.206,,,,,,84.6153846154,,,,,,,,,,
1380.978,,,,,,82.6923076923,,,,,,,,,,
1381.454,,,,,,,,,,90.9090909091,,,,,,
1381.59,,,,,,,,,20,,,,,,,
1381.81,,,,,,,,,,,,,,,,64.5161290323
1382.7,,,,,,84.6153846154,,,,,,,,,,
1382.782,,,,,,,83.0188679245,,,,,,,,,
1383.202,,,,,,,,,,81.8181818182,,,,,,
1384.876,,27.2727272727,13.829787234,,,,,,,,,,,,,
1387.016,,,,,,,,,,90.9090909091,,,,,,
1388.14,,,,,,,,,,,,,72.7272727273,,,
1388.692,,,,,,,,66.6666666667,22.2222222222,,,,,,,
1389.626,,,,,50,,,,,,,,,,,
1390.084,,,,,,,83.0188679245,,,,,,,,,
1390.362,,,,,,,,,20,,,,,12.5,,
1391.21,,18.1818181818,,,,,,,,,,,,,,
1392.93,,,,,,86.5384615385,,,,,,,,,,67.7419354839
1393.582,,,12.7659574468,,,,84.9056603774,,,,,,,,16.6666666667,
1395.19,,,,,52.6315789474,,,,,,,,,,,
1395.742,,,,,,,,,22.2222222222,,,,,,,
1396.896,,,,,50,,,,,,,,81.8181818182,,,
1397.878,,,,,,,,69.2307692308,,,,,,,,
1398.986,,,,,,,,,,,,,,0,,
1399.586,,,,,,88.4615384615,,,,,,,,,,
1400.86,,,,,52.6315789474,,,,,,,,,,,64.5161290323
1401,,,,,,,,,,,,,72.7272727273,,,
1401.154,,,,,,,86.7924528302,,,,,,,,,
1401.382,,,,,,86.5384615385,,,,,,,,,,
1402.324,,27.2727272727,,,,,,,24.4444444444,,,,,,,
1402.384,,,,,,,,,,,,,,,11.1111111111,
1402.658,,,,,,,,,,,,,,,,67.7419354839
1402.942,,,,,,,84.9056603774,,,,,,,,,
1403.062,,,,,,88.4615384615,,,,,,,,,,
1403.322,,,11.7021276596,,,,,,,,,,,,,
1404.606,,,,,,,86.7924528302,,,,,,,,,
1406.226,,,,,55.2631578947,,,,22.2222222222,,,,,,,
1406.542,,,,,,,,71.7948717949,,,,,,,,
1407.322,,18.1818181818,,,,,,,,,,,,12.5,,
1407.468,,,,,,,,,,,,,,,16.6666666667,
1407.906,,,,,,,,,,,,,81.8181818182,,,
1407.982,,,,,,,,,24.4444444444,,,,,,,
1409.098,,9.0909090909,,,,,,,,,,,,,,
1409.658,,,,,,,,,,,,,,,,70.9677419355
1410.068,,,,,,,,,,,,0,,,,
1412.178,,,,,,,,,,,,,,0,,
1412.708,,,,,,90.3846153846,,,,,,,,,,
1413.47,,,10.6382978723,,,,,,,,,,,,,
1413.788,,,,,,,88.679245283,,,90.9090909091,,,,,,
1414.462,,,,,,88.4615384615,,,,,,,,,,
1415.216,,,,,,,,,26.6666666667,,,,,,,
1415.398,,,,,,,,,,,,9.0909090909,,,,
1415.556,,,,,,,86.7924528302,,,,,,,,,
1415.964,,,,,,90.3846153846,,,,,,,72.7272727273,,,
1417.342,,,,,57.8947368421,,88.679245283,,,,,,,,,
1417.762,,,,,,,,,,,,,81.8181818182,,,
1418.782,,,,,,,,,,100,,,,,,
1419.202,,18.1818181818,,,,,,,,,,,,,,
1420.222,,,,,,,,,,,,,,,22.2222222222,74.1935483871
1420.564,,,,,,,,,,90.9090909091,,,,,,
1420.994,,9.0909090909,,,,,,,,,,,,,,
1422.358,,,,,,,,,,,,,,12.5,,
1423.536,,,,,,,,74.358974359,,,,,,,,
1423.998,,,,,,92.3076923077,,,,,,,,,,70.9677419355
1424.844,,,,,,,90.5660377358,,,,,,,,,
1424.962,,,9.5744680851,,,,,,,,,,,,,
1425.262,,,,,,,,71.7948717949,,,,,,,,
1425.682,,,,,,,,,,,,,,,16.6666666667,
1426.534,,,,,,,86.7924528302,,,,,,,,,
1426.994,,,,,,,,74.358974359,,,,,,,,
1427.16,,,,,,,,,,81.8181818182,,,,,,
1427.942,,,,,60.5263157895,,,,28.8888888889,,,,,0,,
1428.142,,,,,,,88.679245283,,,,,,,,,
1428.862,,,,,,,,,,90.9090909091,,,,,,
1430.796,22.2222222222,,,,,,,,,,,,,,,74.1935483871
1431.9,,,,,,,90.5660377358,,,,,,,,,
1432.394,,,,,,,,,,,,0,,,,
1432.462,33.3333333333,,,,,,,,,,,,,,,
1432.89,,,,,,,,,,,,,,,22.2222222222,
1434.028,,,,,,,,,31.1111111111,,,,,,,
1434.222,22.2222222222,,,,,,,,,,,,,,,
1435.23,,18.1818181818,,,,,,,,,,,,,,
1435.778,,,,,,,,,28.8888888889,,,,,,,
1435.92,33.3333333333,,,,,,,,,,,,,,,
1436.062,,,,,,,,76.9230769231,,,,,,,,
1436.594,,,,,,94.2307692308,,,,,,,,,,
1436.782,,9.0909090909,,,,,,,,,,,,,,
1437.274,,,8.5106382979,,,,,,,,,,,12.5,,
1437.688,22.2222222222,,,,,,,,,,,,,,,
1438.358,,,,,63.1578947368,,,,,,,,,,,
1439.424,33.3333333333,,,,,,92.4528301887,,,,,,90.9090909091,,,
1440.106,,,,,,,,,31.1111111111,,,,,,,
1440.382,,,,,,,,,,,,9.0909090909,,,,
1441.222,22.2222222222,,,,,94.2307692308,90.5660377358,,,,,,,,,77.4193548387
1442.994,33.3333333333,,,,,,92.4528301887,,,,,,,,,
1443.982,,,,,,,,,,,,,81.8181818182,,,
1444.026,,,,,,,,,,,,18.1818181818,,,,
1444.516,,,,,,,,79.4871794872,,,,,,,,
1444.702,22.2222222222,,,,,,,,,,,,,,,
1445.162,,,,,,,,,,,,,,,27.7777777778,
1445.422,,,,,,,,,,,,,,0,,
1445.918,,,,,,,,,33.3333333333,,,,,,,
1446.26,,,,,,,,76.9230769231,,,,,,,,
1446.898,,,,,,,,,,,,,,,22.2222222222,
1448.05,,,,,,,,79.4871794872,,,,,,,,
1448.364,,,,,,,,,,,,,,,,74.1935483871
1448.668,,,,,65.7894736842,,,,,,,,,,,
1449.742,,,,,,,,,,,,,90.9090909091,,,
1450.07,,,,,,,,,,,,,,,,77.4193548387
1450.562,,,,,,96.1538461538,,,,,,,,,,
1450.906,,,,,,,,,,,,,,12.5,,
1451.182,,18.1818181818,7.4468085106,,,,,,,,,,,,,
1452.36,,,,,,94.2307692308,,,,,,,,,,
1452.908,,9.0909090909,,,,,,,,,,,,,,
1453.342,,,,,,,,,,,,9.0909090909,,,,
1454.062,,,,,,,94.3396226415,,,,,,,,,
1455.692,,,,,,,92.4528301887,,,,,,,,,
1456.554,,,,,,,,,,,,,,,,80.6451612903
1456.706,,,,,,96.1538461538,,82.0512820513,,,,,,,27.7777777778,
1457.014,,,,,,,,,,,,,81.8181818182,,,
1457.426,,,,,,,,,35.5555555556,,,,,,,
1458.27,,,,,,,,,,,,,,,,77.4193548387
1458.48,,,,,,94.2307692308,,,,,,,,,,
1458.782,,,,,,,,,,,,,90.9090909091,,,
1458.866,,,,,68.4210526316,,,,,,,,,,,
1459.146,,,,,,,94.3396226415,,,,,,,,,
1459.868,,,,,,96.1538461538,,,,,,,,,,80.6451612903
1465.182,,,,,,,96.2264150943,,,,,,,,,
1466.406,,,,,,,,,,,,,,,,83.8709677419
1466.828,,,6.3829787234,,,,,,,,,,,,,
1466.898,,,,,,,94.3396226415,,,,,,,,,
1467.032,,,,,,98.0769230769,,,,,,,,,,
1467.848,,,,,,,,,,,,,,,33.3333333333,80.6451612903
1468.822,,,,,71.0526315789,,,,37.7777777778,,,,,,,
1469.612,,,,,,,,,,,,,,,27.7777777778,77.4193548387
1470.622,,,,,,,96.2264150943,,,,,,,,,
1471.342,,,,,,96.1538461538,,,,,,,,,,80.6451612903
1472.314,,,,,,,94.3396226415,,,,,,,,,
1473,,,,,,98.0769230769,,,,,,,,,,
1473.502,,,,,,,,,,81.8181818182,,,,,,
1474.018,,,,,,,96.2264150943,,,,,,,,,
1474.454,,,,,,,,,40,,,,,,,
1476.186,,,,,,,,,37.7777777778,,,,,,,
1476.416,,,,,,,,,,,,,,,,83.8709677419
1476.62,,,,,,,,84.6153846154,,,,,,,,
1477.91,,,,,,,,,,,,,,25,,
1478.204,,,,,,,,,,,,,,,,80.6451612903
1478.346,,,,,,,,82.0512820513,,,,,,,,
1478.892,,,,,73.6842105263,,,,,,,,,,,
1479.262,,,,,,,,,,,,,100,,,
1479.606,,,,,,,,,,,,,,,33.3333333333,
1479.936,,,,,,,,,40,,,,,,,
1479.982,,,,,,,,,,,,,,,,83.8709677419
1480.05,,,,,,,,84.6153846154,,,,,,,,
1481.006,,,,,,,,,,,,,90.9090909091,,,
1481.622,,9.0909090909,,,,,,,,,,,,,,
1481.838,,,,,,,98.1132075472,,,,,,,,,
1483.582,,,,,,,96.2264150943,,,,,,,,,
1484.468,,,,,,,,84.6153846154,,,,,,,,
1484.646,,,5.3191489362,,,,,,,,,,,,,
1485.082,,,,,,,98.1132075472,,42.2222222222,,,,,,,
1486.16,,,,,,,,,,,,,,,,87.0967741935
1486.29,,,,,,100,,,,,,,,,,
1487.902,,,,,,98.0769230769,,,,,,,,,,83.8709677419
1488.316,,,,,,,,87.1794871795,,,,,,,,
1488.866,,,,,76.3157894737,,,,,,,,,,,
1488.958,,,,,,,,,,,,,100,,,
1489.696,,,,,,,,,,,,,,,,87.0967741935
1490.18,,,,,,,,,,,,18.1818181818,,,,
1490.618,,,,,73.6842105263,,,,,,,,,,,
1490.862,,,,,,,,,,,,,,,38.8888888889,
1491.494,,,,,,,,,,,,,,,,83.8709677419
1492.184,,,,,,100,,,,,,,,,,
1492.222,,,,,76.3157894737,,,,,,,,,,33.3333333333,
1492.942,,,,,,,,,,,,,90.9090909091,,,
1493.984,,,,,,98.0769230769,,,,,,,,,,
1495.47,,,,,,,,,,,,9.0909090909,,,,
1495.658,,,,,,,,,,,,,,,,87.0967741935
1495.822,,18.1818181818,,,,,,89.7435897436,44.4444444444,,,,,,,
1496.736,,,,,,,100,,,,,,,,,
1497.406,,,,,,,,,,,,,,,,83.8709677419
1497.582,,9.0909090909,,,,,,87.1794871795,,,,,,,,
1497.842,,,,,,100,,,,,,,,,,
1498.466,,,,,,,98.1132075472,,,,,,100,,,
1498.55,,,,,78.9473684211,,,,,,,,,,,
1499.01,,,,,,,,,,,,,,,,87.0967741935
1499.266,,,,,,,,89.7435897436,,,,,,,,
1499.542,,,,,,98.0769230769,,,,,,,,,,
1500.142,,,,,76.3157894737,,,,,,,,,,,
1501.004,,,,,,,,,46.6666666667,,,18.1818181818,,,,
1501.694,,,,,,,,,,,,,,,38.8888888889,
1501.922,,,,,78.9473684211,,,,,,,,,,,
1502.46,,,,,,,,,,,,,,37.5,,
1502.786,,,,,,,,,44.4444444444,,,,,,,
1503.632,,,,,,100,,,,,,,,,,
1503.878,,,,,,,,,,,,,90.9090909091,,,
1504.462,,,,,,,,,46.6666666667,,,,,,,
1505.182,,,4.2553191489,,,,,,,,,,,,,90.3225806452
1505.406,,,,,,98.0769230769,,,,,,,,,,
1506.206,,,,,,,,,,,100,,,,,
1506.89,,,,,,,,,,,,,,,,87.0967741935
1507.662,,,,,,,,92.3076923077,,,,,,,,
1508.162,,,,,,,,,,,,,100,,,
1508.658,,,,,,,,,,,,,,,,90.3225806452
1509.42,,,,,,100,,89.7435897436,,,,,,,,
1510.018,,18.1818181818,,,,,,,,,,,,,,
1511.198,,,,,,98.0769230769,,,,,,,,,,
1511.298,,,,,,,,,48.8888888889,,,,,,,
1511.708,,9.0909090909,,,,,,,,,,,,,,
1512.002,,,,,,,,,,,,,,,44.4444444444,
1512.986,,,,,,,,,,,,,,,,87.0967741935
1513.17,,,,,81.5789473684,,,,,,,,,,,
1513.764,,,,,,,,,,,,,,,38.8888888889,
1514.73,,,,,,,,,,,,,,50,,90.3225806452
1514.886,,,,,,,,,,,,,90.9090909091,,,
1515.154,,,,,,100,,,,,,,,,,
1515.262,,,,,,,100,,,,,,,,,
1516.094,,,,,,,,,,,,27.2727272727,,,,
1516.376,,,,,,,,,,,,,,,,87.0967741935
1516.662,,,,,,,,,,,,,100,,,
1516.718,,,,,,98.0769230769,98.1132075472,,,,,,,,,
1517.514,22.2222222222,,,,,,,,,,,,,,,
1518.142,,,,,,,,,,,,,,,,90.3225806452
1518.372,,,,,,100,100,,,,,,,37.5,,
1521.246,11.1111111111,,,,,,,,,,,,,,,
1521.458,,,,,,,,,51.1111111111,,,,,,,
1522.488,,,,,,,,,,,,,,,44.4444444444,
1522.934,22.2222222222,,,,84.2105263158,,,92.3076923077,,,,,,25,,
1523.462,,18.1818181818,,,,,,,,,,,,,,
1524.538,,,,,,,98.1132075472,,,,,,,,,
1524.682,11.1111111111,,,,,,,89.7435897436,,,,,,,,
1524.986,,,,,,,,,,,,36.3636363636,,,,
1525.258,,9.0909090909,,,,,,,,,,,,,,
1525.402,,,,,,,,,,,,,90.9090909091,,,
1526.328,,,,,,,100,,,,,,,,,
1526.446,22.2222222222,,,,,,,92.3076923077,,,,,,,,
1528.038,,,,,,,98.1132075472,,,,,,,,,
1528.222,11.1111111111,,,,,,,,,,,,,,,
1528.49,,,,,,,,,,72.7272727273,,,,37.5,,
1528.974,,,,,,,,,,,,,,,,93.5483870968
1529.662,,,,,,,100,,,,,,,,,
1529.916,22.2222222222,,,,,,,,,,,,,,,
1530.212,,,3.1914893617,,,,,,,,,,,,,
1531.284,11.1111111111,,,,,,98.1132075472,,53.3333333333,,,,,,,
1532.542,,,,,86.8421052632,,,,,,,,,,50,
1532.68,,,,,,,,,,,,,,,,90.3225806452
1533.518,,,,,,100,,,,,,,,,,
1534.132,,,,,84.2105263158,,,94.8717948718,,,,,,,44.4444444444,
1535.1,,,,,,,,,,,,27.2727272727,,,,
1535.828,,,,,86.8421052632,,,92.3076923077,,,,,,,,
1536.43,,,,,,,,,55.5555555556,,,,,,,
1537.582,,,,,,,,94.8717948718,,,,,,,,
1538.726,,,,,,,,,,,,,,,,93.5483870968
1540.948,,,,,,98.0769230769,,,,63.6363636364,,,,,,
1541.182,,0,,,,,,,,,,,,,,
1542.198,,,,,,,,,,,,,,50,,
1542.622,,,,,,100,,,,72.7272727273,,,,,,
1542.78,,,,,,,,,,,,,,,50,
1544.364,,,,,,,,,,63.6363636364,,,,,,
1545.11,,,,,,,,,,,,36.3636363636,,,,
1546.122,,,,,,,,,57.7777777778,72.7272727273,,,,,,
1546.372,,,,,,96.1538461538,,,,,,,,,,
1547.258,,,,,89.4736842105,,,,,,,,,,,
1547.662,,,,,,,,,,63.6363636364,,,,,,
1548.152,,,,,,98.0769230769,,,,,,,,,,
1548.382,,,,,,,,,,,,,,,,96.7741935484
1548.474,,,,,,,98.1132075472,,,,,45.4545454545,,,,
1549.342,,9.0909090909,,,,,,,,,,,,,,
1549.918,,,,,,100,,,,,,,,,,
1549.98,,,,,,,,97.4358974359,,,,,,,,93.5483870968
1551.652,,,,,,98.0769230769,,,,,,,,,,
1551.76,,,,,,,,94.8717948718,,,,,,,,
1552.26,,,,,,,98.1132075472,,,,,,,,,
1552.836,,,,,,,,,,,,,,,55.5555555556,
1553.11,,,,,,,,,,,,36.3636363636,,,,
1553.54,,,,,,,,97.4358974359,,,,,,,,
1554.02,,,,,,,96.2264150943,,,,,,,,,
1554.862,,0,,,,,,,,,,,,,,
1555.33,,,,,,98.0769230769,,94.8717948718,,,,,,,,
1555.62,,,,,,,,,60,,,,,,,
1555.696,,,,,,,,,,,,,,62.5,,
1556.408,,,,,,,,,,,,,,,50,
1557.104,,,,,,96.1538461538,,,,,,,,,,
1558.88,,,,,,96.1538461538,,,,,,,,,,
1560.302,,,,,,,,,62.2222222222,,,,,,,
1561.38,,,2.1276595745,,,,,,,,,,,,,
1561.826,,9.0909090909,,,,,,,,,,,,,,
1562.062,,,,,,,,,60,,,,,,,
1562.348,,,,,92.1052631579,,,,,,,,,,,
1562.878,,,,,,,,,,,,,,,55.5555555556,
1563.1,,,,,,,,,,,,,,,,96.7741935484
1563.618,,,,,,,96.2264150943,,62.2222222222,,,,,,,
1564.676,,,,,,,,,,54.5454545455,,,,,,
1565.662,,,,,,,,97.4358974359,,,,,,,,
1565.816,,,,,,96.1538461538,,,,,,,,,,
1566.382,,,,,,,,,,63.6363636364,,,,,,
1567.002,,,,,,,,,,,,45.4545454545,,,,
1567.404,,,,,,,,94.8717948718,,,,,,,,
1567.55,,,,,,96.1538461538,,,,,,,,,,
1568.054,,,,,,,,,,54.5454545455,,,,,,
1568.726,,0,,,,,,,,,,,,,,
1569.18,,,,,,,,97.4358974359,,,,,,,,
1569.284,,,,,,94.2307692308,,,,,,,,,,
1569.43,,,,,,,94.3396226415,,,,,,,,,
1569.982,,,,,,,,,64.4444444444,,,,,,,
1570.974,,,,,,94.2307692308,,,,,,,,,,
1571.2,,,,,,,96.2264150943,,,,,,,,,
1572.18,,,,,92.1052631579,,,,,,,,,,,
1572.708,,,,,,94.2307692308,,,,,,,,,,
1572.93,,,,,,,94.3396226415,,,,,,,,61.1111111111,
1573.83,,9.0909090909,,,,,,,,,,,,,,
1574.442,,,,,,94.2307692308,,,,,,,,,,
1575.216,,,,,,,,,,,,,,50,,93.5483870968
1576.874,,,,,,,,,,,,,,,55.5555555556,96.7741935484
1577.498,,,,,94.7368421053,,,,,,,,,,,
1578.762,,,,,,,94.3396226415,,,,,,,,,
1579.372,,,,,,96.1538461538,,,,,,,,,,
1579.512,,,,,,,,,66.6666666667,,,,,,,
1580.558,,,,,,,90.5660377358,,,,,,,,,
1581.108,,,,,,94.2307692308,,,,,,,,,,
1582.548,,0,,,,,,,,,,,,,61.1111111111,
1582.75,,,,,,,,,,,,,,62.5,,
1582.892,,,,,,92.3076923077,,,,,,,,,,
1583.984,,,,,,,,,,45.4545454545,,,,,,
1585.51,,,,,,,,,,54.5454545455,,,,,,
1585.822,,,,,,,,100,,,,,,,,
1586.27,,9.0909090909,,,,,,,,,,,,,,
1586.334,,,,,,,90.5660377358,,,,,,,,,
1587.286,,,,,,,,97.4358974359,,45.4545454545,,,,,,
1588.34,,,,,,,,,,,,,,,,100
1588.756,,,,,,,,100,68.8888888889,,,,,,,
1589.658,,,,,,90.3846153846,,,,,,,,,,
1590.12,,,,,,,90.5660377358,,,,,,,,,96.7741935484
1591.3,,,,,,90.3846153846,,,,,,,,,,
1591.824,,,,,,,88.679245283,,,,,,,,,93.5483870968
1591.922,,,,,,,,,,,,54.5454545455,,,,
1592.7,,,,,,,,,,,,,,,66.6666666667,
1593.022,,,,,97.3684210526,,,,,,,,,,,
1593.58,,,,,,,,,,,,,,,,96.7741935484
1594.122,,,,,,,,,,,,,81.8181818182,,,
1594.798,,,,,94.7368421053,,,,,,,,,,,
1595.902,,0,,,,,,,,,,,90.9090909091,,,
1596.504,,,,,,,,,,,,63.6363636364,,,,
1596.862,,,,,,,,,,,,,,,61.1111111111,
1597.446,,,,,,,86.7924528302,,,,,,,75,,
1597.692,,9.0909090909,,,,,,97.4358974359,,,,,,,,
1598.062,,,,,,88.4615384615,,,,,,,,,,
1598.272,,,,,97.3684210526,,,,71.1111111111,,,,,,,
1598.91,,,,,,,86.7924528302,,,36.3636363636,,,,,,
1600.708,,,,,,,,,,45.4545454545,,,,,,
1602.382,,,,,,,,,,36.3636363636,,,,,66.6666666667,
1602.898,,,1.0638297872,,,,,,,,,,,,,
1603.212,,,,,,,,,73.3333333333,,,,81.8181818182,,,
1604.574,,,,,,86.5384615385,84.9056603774,,,,,,,,,100
1604.894,,,,,,,,,71.1111111111,,,,,,,
1605.372,,,,,,,,,,,,54.5454545455,,,,
1606.246,,,,,,,,,,,,,,,,96.7741935484
1606.576,,,,,,,,,73.3333333333,,,,,,,
1606.864,,,,,,,,,,,,63.6363636364,,,,
1608.258,,,,,,86.5384615385,,,,,,,,,,
1608.634,,,,,,,,,,,,,90.9090909091,,,
1608.992,,,,,,,83.0188679245,,,,,,,,,
1609.94,,,,,,86.5384615385,,,,27.2727272727,,,,,,
1611.724,,,,,,,,,,36.3636363636,,,,,,
1611.874,,,,,,,,,,,,,,,72.2222222222,
1612.586,,,,,,,81.1320754717,,75.5555555556,,,,81.8181818182,,,
1613.398,,,,,,,,,,27.2727272727,,,,,,
1614.37,,,,,,,83.0188679245,,73.3333333333,,,,,,,96.7741935484
1614.426,,,,,,82.6923076923,,,,,,,,,,
1615.51,,,,,100,,,,,,,,,,,
1616.062,,,,,,,81.1320754717,,75.5555555556,,,,,,,
1616.782,,,,,,,,,,,,,,,66.6666666667,
1616.972,,,,,97.3684210526,,,,,,,,,,,
1618.526,,,,,,84.6153846154,,,,,,,,,,
1619.662,,,,1,,,,,,,,,,,,
1620.3,,,,,,,79.2452830189,,,,,,,,,
1620.32,,,,,,82.6923076923,,,,,,,,,,
1620.934,,,,,,,,,,18.1818181818,,,,,,
1621.358,,,,0,100,,,,,,,,,,,
1621.822,,,,,,80.7692307692,,,,,,,,,72.2222222222,
1622.274,,,,,,,,,77.7777777778,,,,,,,
1622.638,,,,,,,,,,27.2727272727,,,,,,
1623.982,,,,,,,77.358490566,,,,,,,,,
1624.348,,,,,,,,,,18.1818181818,,,,,,
1625.222,,,,,97.3684210526,,,,,,,,,,,
1625.422,,,,,,,,,,,,72.7272727273,,,,
1625.638,,,,1,,,,,,,,,,,,
1625.814,,,,,,,,,,,,,,87.5,,
1626.926,,,,,100,,,,,,,,,,,
1627.412,,,,0,,,,,,,,,,,,
1627.596,,,,,,78.8461538462,,,,,,,,,,
1627.708,,,,,,,75.4716981132,,,,,,,,,
1628.148,,,,,,,,,,9.0909090909,,,,,,
1629.138,,,,0,,,,,,,,,,,,
1629.226,,,,,,76.9230769231,77.358490566,,,,,,,,,
1629.854,,,,,,,,,,18.1818181818,,,,,,
1630.13,,,,,,,,,,,,,,,,93.5483870968
1630.632,,,,,,,,,,,,,72.7272727273,,,
1630.79,,,,,,,75.4716981132,,,,,,,,,
1631.592,,,,,,,,,,9.0909090909,,,,,,
1631.766,,,,,,,,,80,,,,,,,
1631.858,,18.1818181818,,,,,,,,,,,,,,
1631.902,,,,,,,,,,,,,,,77.7777777778,
1632.242,,,,,,,,,,,,,81.8181818182,,,
1632.54,,,,,,,75.4716981132,,,,,,,,,
1633.644,,9.0909090909,,,,,,,,,,,,,,
1634.462,,,,,,,,,,,,,,,,96.7741935484
1636.222,,,,,,,,,,,,,,,72.2222222222,93.5483870968
1636.942,,,,,,,,,,,,63.6363636364,,,,
1637.072,,,,,,73.0769230769,,,,,,,,,,
1638.33,,,,,,,73.5849056604,,,,,,,,,
1638.682,,,,,,73.0769230769,,,,,,,,,,
1638.902,,,,,,,,,,0,,,,,,
1639.61,,,,,,,,,,,,,72.7272727273,,,
1641.094,,,,,,,,,,,,,,,,96.7741935484
1641.224,,,,,,,,,82.2222222222,,,,,,,
1641.262,,,,,,,,,,,,72.7272727273,,,,
1641.582,,,,,,,,,,,,,,,77.7777777778,
1642.382,,,,,,,71.6981132075,,,,,,,,,
1642.702,,18.1818181818,,,,,,,,,,,,100,,93.5483870968
1642.972,,,,1,,,,,,,,81.8181818182,,,,
1643.512,,,,,,,,92.3076923077,,,,,,,,
1644.462,,,,,,,,,,,,,,87.5,,
1644.75,,,,1,,,,,,,,,,,,
1644.862,,,,,,71.1538461538,,,,,,,,,,
1645.152,,,,,,,,94.8717948718,,,,,,,,
1646.212,,,,,,,69.8113207547,,,,,,,,,
