Time (min),CLK,clk,CRY,cry,CWO,cwo,CYC/CLK,pdp1,PDP1,per,PER,PER/TIM-p,tim,TIM,VRI,vri,clk_data,CLK_data,CLK/CYC_data,per_data,PER_data,tim_data,TIM_data,PER/TIM_data,cwo_data,CWO_data,pdp1_data,PDP1_data,vri_data,VRI_data,CRY_data
0.6162,,,,,,,42.2222222222,,,,,,,,,,0.2892398,2.8975689999,92.8889388928,86.2250520375,39.4267606192,64.6979824253,48.9321059586,9.7732476689,35.8065876095,0.7526412489,49.6983619336,26.0647731881,64.8262925734,13.973366277,77.8384921904
0.6281,,,,,,,,,,,,,,,,26.4150943396,0.3474809796,2.7284888325,93.130852474,86.5904604601,40.0130825851,65.2578599366,49.4984107449,10.1040415517,36.3992504765,0.842119352,50.2468132904,26.5467970076,65.3974606814,14.3547601122,77.4994286786
0.6348,,,,,,38.0952380952,42.2222222222,,,,,,,,,,0.4111082831,2.5642613253,93.3701551021,86.9520031879,40.6017601531,65.8165471543,50.065396313,10.4411023374,36.9977962523,0.936937357,50.7963820368,27.0325576167,65.9675503535,14.7411529609,77.1583664349
0.6459,,,,51,,,42.2222222222,,,,,,,,,,0.4801327365,2.4049099058,93.6068315733,87.3096850472,41.1927233151,66.3739794975,50.6330005016,10.7844512086,37.6021962948,1.0371452146,51.3470229392,27.5220205029,66.5364908809,15.1325285959,76.8153202051
0.6484,,,,,,,,25,,,,,,,,,0.5538067294,2.2519541526,93.8385736542,87.6600460587,41.7800518602,66.9246248187,51.1955657198,11.1306350234,38.2063833146,1.1417267061,51.8932547176,28.0102781522,67.0986291645,15.5249445008,76.4737107573
0.6544,,,,,13.0434782609,36.9047619048,,,,47.0588235294,,,,,,24.5283018868,0.6327933391,2.1038241512,94.0677049371,88.0066298843,42.3694833837,67.4739143979,51.7586172962,11.483021264,38.8162442493,1.2516911085,52.4404478251,28.502095787,67.6595030582,15.922212066,76.1301852484
0.6595,,,,,,,43.3333333333,,,,,,,,,,0.7171033753,1.9605419175,94.2942034308,88.3494394942,42.9609483475,68.021786061,52.3220961694,11.841626468,39.4317414171,1.3670877688,52.988557028,28.9974378344,68.2190441108,16.3243136673,75.7847582298
0.662,100,,,,,,,,,,,,,,,,0.8067463509,1.8221295618,94.5180444677,88.6884773014,43.5543769786,68.5681777253,52.8859430063,12.2064661506,40.0528336152,1.4879660343,53.53753654,29.4962679055,68.7771837561,16.7312309376,75.4374443916
0.6628,90,,,,,,42.2222222222,,,,,,,,,,0.9009035264,1.6897208172,94.737335361,89.0209164403,44.1446406096,69.1084119622,53.4453115197,12.5743801033,40.6741368724,1.613279957,54.0826724862,29.9942735985,69.3291373616,17.1394320059,75.091228516
0.6773,,,,,,,43.3333333333,,,,,,,,,,1.00032208,1.5621421522,94.9539557268,89.3496494158,44.7366962554,69.6470698286,54.0049268288,12.9484496572,41.3008494928,1.744080314,54.6285727051,30.4956351406,69.8795788588,17.5523295054,74.743186498
0.6815,,,,,,38.0952380952,,,,,,,,,,,1.1050106593,1.439414454,95.1678710463,89.6746756338,45.3304742214,70.184090922,54.5647322651,13.3286858681,41.9329205906,1.8804158485,55.1751910418,31.0003151639,70.4284411053,17.9699035235,74.3933328332
0.6832,,,,50,,,42.2222222222,,,,,,,,,,1.2149779125,1.3215584213,95.3790426503,89.995993201,45.9259044995,70.7194145673,55.1246708884,13.7150984912,42.5702954543,2.0223353042,55.7224805125,31.5082753215,70.9756566997,18.392133464,74.0416820177
0.6875,,,,,,,43.3333333333,,1.5384615385,,,,,,,,1.329413748,1.2093618342,95.5859909549,90.3114074742,46.5187678206,71.2492834077,55.6807991898,14.1049500417,43.2084378704,2.1688438914,56.2665889835,32.0159181784,71.5173782432,18.8160197464,73.6907075913
0.6928,,,,,,,44.4444444444,,,,,,,,,,1.4490707488,1.1020098158,95.7901437657,90.62315646,47.1131211201,71.7773587009,56.2369477764,14.5009075814,43.8516916819,2.3209552632,56.8112649473,32.5267187855,72.0573424769,19.2444550175,73.3379896098
0.6968,,,,,,,,,,,,,41.1764705882,,,,1.5739560494,0.9995220303,95.9914481406,90.931233587,47.7088942335,72.3035803623,56.7930618291,14.902976406,44.4999915126,2.4787172578,57.3564601302,33.0406375722,72.5954821718,19.6774170764,72.9835425135
0.6985,,,,,,,43.3333333333,,,,,,,,,,1.7040770004,0.9019183297,96.1898451259,91.2356303904,48.306016448,72.8278878985,57.3490859302,15.3111605104,45.1532677543,2.6421775623,57.9021255213,33.5576345597,73.1317295672,20.1148829196,72.6273807427
0.7044,,,,,,39.2857142857,,,,,,,,,,,1.8387443649,0.8096730002,96.3842914728,91.5348294097,48.901396217,73.3475915792,57.902162352,15.723357982,45.8081157669,2.8105165918,58.4454565457,34.075039004,73.6633272333,20.554589257,72.2713274686
0.7053,,,,,,,,,,,,,,,,26.4150943396,1.9786071671,0.7223006534,96.5757230335,91.8303619536,49.4979702711,73.8652792223,58.4550409784,16.1416122953,46.4677397621,2.9845910548,58.9891530317,34.5954088928,74.1929155858,20.9987065028,71.9136055067
0.7098,,,,,,,,26.4705882353,,,,,,,,,2.1236714607,0.6398200125,96.7640598712,92.1222125774,50.095667271,74.3808892446,59.0076677513,16.565922893,47.1320580114,3.1644478837,59.5331634813,35.1187025337,74.7204253395,21.4472097809,71.5542292975
0.7172,,,,49,,,,,3.0769230769,,,,,,,,2.2739428667,0.5622497064,96.9492129735,92.4103629038,50.6944153294,74.8943590636,59.5599877973,16.9962874523,47.800983843,3.3501340112,60.0774350144,35.6448772558,75.2457860589,21.9000733834,71.1932133089
0.7214,,,,,,39.2857142857,,,,,,,,,,,2.4290274737,0.4897851511,97.1306292225,92.6940784644,51.2926276001,75.404338069,60.1105538976,17.4315934201,48.4727209861,3.5412051623,60.620539318,36.1725513442,75.767608977,22.3561118864,70.8314890791
0.7333,,,,,,,44.4444444444,,,,,,,,,,2.5893029782,0.4222424092,97.3086715715,92.974066217,51.8917409683,75.9120601534,60.6607058077,17.8729134927,49.1488556004,3.7381685408,61.1637942468,36.703004935,76.2871497405,22.8164353728,70.4681622538
0.7503,,,,48,14.4927536232,40.4761904762,,,,,,,35.2941176471,,,,2.7547734882,0.3596394508,97.4832196307,93.2502972773,52.4916819804,76.4174595097,61.2103887625,18.3202407021,49.8292863545,3.9410701739,61.7071424986,37.2361933172,76.8043338729,23.2810158461,70.1032473288
0.7616,,94.4444444444,,,,,,,,,,,,,,,2.9254431113,0.3019938702,97.6541399398,93.5227384546,53.0923766349,76.9204686506,61.759546964,18.7735662224,50.5139063307,4.1499554851,62.2505254817,37.7720707193,77.3190851432,23.7498244775,69.7367588832
0.7638,,,,,,,,,,52.9411764706,,,,,,,3.1015040469,0.2492701028,97.8214598423,93.7916334826,53.6943854648,77.4215454093,62.3087029358,19.233367406,51.2033320491,4.3650995808,62.7944555979,38.3111606997,77.8318642735,24.2233331065,69.3683221079
0.7655,,,,,,39.2857142857,,,,,,,,,,,3.2827820401,0.2015489684,97.9848337996,94.0566496358,54.2969986025,77.9200856693,62.8572199472,19.6991567737,51.8967237762,4.5863304253,63.338296076,38.8528512572,78.3420451373,24.7010182398,68.9983378324
0.7715,,,,,,40.4761904762,,27.9411764706,,,,,,,,,3.4692801175,0.1588474963,98.1440813045,94.3177378336,54.9001391489,78.4160151765,63.4050404056,20.1709198319,52.5939557026,4.8136922346,63.8819808621,39.3970936829,78.8495436088,25.1828480767,68.6268207468
0.777,,,,,,39.2857142857,,,,,,0,,,,,3.6610006574,0.1211826222,98.2990034269,94.5748425349,55.5037293434,78.9092568608,63.9521053038,20.6486407867,53.2948952815,5.047229225,64.425441507,39.943838289,79.3542718233,25.6687897168,68.253785708
0.7808,,,,,,,,,,,,,,,,28.3018867925,3.8592306824,0.0883774647,98.4503346839,94.8295173985,56.1115798409,79.4028793991,64.5018685298,21.1354347868,54.0039500394,5.2885485736,64.9721023136,40.4965781578,79.8593607003,26.1619774033,67.8768311832
0.7842,,,,,,,45.5555555556,,,,,,,,,,4.0627540825,0.060707507,98.5968188178,95.0800229489,56.7197240741,79.8936130149,65.0507433351,21.6282250538,54.7164687195,5.5362106118,65.5183871562,41.0517481636,80.3614544095,26.6592598929,67.4983692299
0.7868,,,,,,,,,,47.0588235294,,,,,,,4.2715723712,0.0381894022,98.7381875888,95.3262790306,57.3280790359,80.3813683305,65.5986657095,22.1269893831,55.4322927398,5.7902581978,66.0642159779,41.609293968,80.8604512807,27.1606001543,67.1184150382
0.7893,,,,47,,,,,,,,,,,,,4.485686197,0.020839333,98.8741481676,95.5681961693,57.9365601528,80.8660516538,66.1455696305,22.6317030614,56.1512549187,6.0507334351,66.6095043917,42.1691600902,81.3562443231,27.6659598779,66.7369838539
0.7945,,,,,,40.4761904762,,,,,,,,,,,4.7084014332,0.0085314127,99.0062761707,95.8091758335,58.5541390104,81.3547071492,66.6995027669,23.1499849646,56.8839461307,6.3217002931,67.162266114,42.7396735333,81.8560259375,28.1829106662,66.3483806448
0.7978,,,,,,,,,,,,,,,3.5087719298,,4.9365708954,0.0015796055,99.1321458063,96.0454689046,59.1716674372,81.839988367,67.252243638,23.6743371809,57.6194933444,6.5993724742,67.7142824494,43.3124568721,82.3522680825,28.7039175322,65.9582878354
0.8173,,,,,,41.6666666667,,,,,,,,,,,5.1701937187,0,99.2513694536,96.2769476314,59.7890514628,82.3217803154,67.8037164321,24.2047271932,58.3576909174,6.8837907239,68.2654504014,43.8874472011,82.8448394644,29.2289357467,65.5667214768
0.8233,,,,,,,,26.4705882353,,,,,,,,,5.4092681737,0.0038086849,99.363532846,96.5034710084,60.4061950027,82.7999613718,68.3538416395,24.74111979,59.0983216629,7.1749951837,68.8156607095,44.4645798202,83.3336010237,29.7579188571,65.1736976199
0.825,,,,46,,,,,,,,,,,,,5.6608046745,0.0133613983,99.4710507603,96.7310860081,61.0404815557,83.2877987985,68.9180715589,25.2989409508,59.8622473218,7.4815739129,69.3803508349,45.0602394091,83.832092277,30.3059840927,64.768027504
0.8291,,,,,,,,27.9411764706,,,,,,,,,5.9181015367,0.0286454387,99.5701352627,96.9531134724,61.6742997447,83.7715334839,69.4806954577,25.8630264132,60.6282406085,7.7954096872,69.9437736827,45.6580190958,84.3262295501,30.858136523,64.3608506261
0.8309,,,,,,,46.6666666667,,,,,,,,,,6.1811548688,0.049677177,99.6602686075,97.1693532538,62.3075363356,84.251008472,70.041615118,26.4333292595,61.3960235641,8.1165411393,70.5057886694,46.2578413703,84.8158336622,31.4143189961,63.9521845367
0.8326,,,,,,,,,4.6153846154,52.9411764706,,,,,,,6.4499605629,0.0764727019,99.7409233913,97.3795890179,62.9400746483,84.7260578602,70.6007268836,27.0097993202,62.1653031299,8.4450044872,71.0662475652,46.8596261937,85.3007142156,31.974471982,63.5420468142
0.836,,,,,15.9420289855,,45.5555555556,,,,,,,,,,6.7379881445,0.110776457,99.8147365921,97.5933294242,63.6024400936,85.2192257444,71.1849217415,27.6208210556,62.9732001827,8.7973258858,71.6520732033,47.4926436423,85.803843176,32.5660155168,63.1104365605
0.8402,,,,,,,46.6666666667,,,,,,41.1764705882,10,1.7543859649,,7.0323273906,0.1514520749,99.876949207,97.7999276712,64.2637621547,85.7071233012,71.766877764,28.2384995289,63.7820295996,9.1577827687,72.2358258345,48.1276286983,86.3013155717,33.1617811468,62.6772480099
0.8513,,,93.6170212766,,,,,,,,,,,,,,7.3329700858,0.198516679,99.9270045498,97.9990832964,64.9238923584,86.1895285399,72.3464559994,28.8627651532,64.5913991233,9.5264089393,72.8173065601,48.764478396,86.792877012,33.7616902915,62.2425015175
0.8538,,,,,,,,,,,,,,,,30.1886792453,7.6399075821,0.2519870168,99.9644007378,98.1904828801,65.5826771414,86.6662108408,72.9235098278,29.4935439751,65.4008987899,9.9032348813,73.3963080056,49.4030858534,87.2782630395,34.3656606853,61.8062174387
0.8572,,88.8888888889,94.6808510638,,14.4927536232,,,,,,,,,,,,7.9743665648,0.3161275242,99.9898569293,98.3858041078,66.2839933801,87.1682910086,73.5363170968,30.173733537,66.2643659745,10.3144142675,74.0111749938,50.0863479455,87.7890924633,35.0145306028,61.3389922964
0.8589,,,,,,42.8571428571,46.6666666667,,,,,,,0,,,8.3159674098,0.3875994749,100,98.5715264963,66.9833958341,87.6632860473,74.1458778994,30.8611489809,67.1269563869,10.7349893759,74.6227045535,50.7713447076,88.2922379613,35.6678172835,60.870064393
0.8606,,,,45,,,,,,,,,,,,,8.6646947669,0.4664214036,99.9945712127,98.7472553566,67.6806769071,88.1508960789,74.7519866089,31.5556829999,67.9881154975,11.1649837482,75.230622427,51.4579303395,88.7873558398,36.3254057396,60.3994584711
0.8625,,,93.6170212766,,,41.6666666667,,,,,,5,,,,,9.0205311244,0.5526109986,99.9734698418,98.9126058009,68.3756217987,88.6308211342,75.3544284077,32.257221691,68.8472750312,11.6044151917,75.8346515932,52.1459530852,89.2741019739,36.987175693,59.9271993849
0.875,,,94.6808510638,,,,,,,,,,,,,,9.3564317108,0.6390264933,99.9399939232,99.0561733928,69.0170032706,89.0682133892,75.9089445974,32.9131300931,69.6407404346,12.0198453722,76.3903923762,52.7843449021,89.7171616254,37.6037274912,59.4883401008
0.881,,,93.6170212766,,,42.8571428571,,,,,,,,,,,9.6983981454,0.7317897649,99.8932969274,99.1902476953,69.6560097983,89.4985270551,76.4599420734,33.5748430964,70.4315278858,12.4433874952,76.9423398938,53.4237055918,90.152482849,38.2236546237,59.0481036564
0.8827,,,,,,,47.7777777778,29.4117647059,,,,,,,,,10.0464127,0.8309129502,99.8336553942,99.3145806309,70.29245626,89.921539914,77.0072354398,34.2422544159,71.2191706104,12.8750427679,77.4902795859,54.0639021637,90.5798113978,38.8468492057,58.6065097961
0.8886,,,,,,,46.6666666667,,,,,,,,,,10.4004554845,0.9364078101,99.7614387153,99.4289519297,70.9261537755,90.3370397395,77.5506357115,34.915252564,72.0032021385,13.3148083231,78.0340026041,54.7047979559,90.9989051044,39.4731997564,58.1635782364
0.8945,,,,,,41.6666666667,,,,,,,,,,,10.7579587233,1.0474780028,99.6777300496,99.5324752771,71.5524948211,90.7419913714,78.0861817589,35.5889409132,72.7777002205,13.7595057233,78.5695377887,55.3417500481,91.406683093,40.098164301,57.7224505756
0.8953,,,94.6808510638,,,,,,,,,,,,,,11.1213639327,1.1648517519,99.5825625974,99.6258352066,72.1757451033,91.1391534351,78.6175143885,36.2679029968,73.5477297673,14.2121809082,79.1005254769,55.9791129424,91.8059067049,40.7260110309,57.2800426434
0.8954,,,93.6170212766,,,,,,,,,,,,,,11.490647331,1.2885386543,99.4764644601,99.7089112065,72.795712061,91.5283564403,79.1444483132,36.9520135771,74.3128473652,14.6728183342,79.6267842737,56.6167436128,92.1963839606,41.3566207975,56.8363737399
0.8962,,,,44,,,,,,,,,,,,,11.8657840555,1.4185475539,99.3599827053,99.7816155845,73.4122019586,91.9094451115,79.6667988986,37.6411421206,75.0726170826,15.1413976287,80.1481419966,57.2544964223,92.5779394182,41.9898715692,56.3914630816
0.8996,,,,,,42.8571428571,,,,,,,,,,,12.1995006166,1.5377478836,99.2497470618,99.8367847968,73.9497285611,92.2367974437,80.1208830326,38.2493945044,75.7340484535,15.558765476,80.6011093791,57.8136647113,92.9050231715,42.5471831461,56.0003570353
0.9013,,,,,,,47.7777777778,,,58.8235294118,,,,,,,12.5376777608,1.6618197849,99.132325305,99.8839196321,74.4843012052,92.557717585,80.5711844718,38.8613048888,76.3907570636,15.9822010575,81.0500798989,58.3727124114,93.2250307184,43.1063433849,55.6083240884
0.9047,,,,,,,46.6666666667,,3.0769230769,,,,,,,,12.8802955979,1.7907676796,99.0080752298,99.9230190511,75.0157891939,92.8721280565,81.017587106,39.4767750718,77.0424662743,16.4116827932,81.4949552583,58.9315375359,93.5378766389,43.667265235,55.2153772094
0.9149,,,,,,,,,,,,10,,,,,13.2273331569,1.9245957076,98.8773405909,99.9540979041,75.5440622216,93.1799594635,81.4599769457,40.0957035067,77.6889053382,16.8471865378,81.9356426869,59.4900376902,93.8434845724,44.2298604566,54.821529339
0.9166,,,,,,,,,,52.9411764706,,,,,,,13.5516613494,2.0524966162,98.7511585391,99.9756975014,76.0288550844,93.4582880823,81.8647806509,40.6701457941,78.2808599011,17.2546149391,82.3387389709,60.0053279928,94.1191707383,44.7507181267,54.4570971365
0.9209,,,,,15.9420289855,44.0476190476,47.7777777778,,,,,,,,,,13.8797208914,2.1845634532,98.6199715853,99.9905184054,76.5106957117,93.7309126107,82.2659861326,41.2473621712,78.8678920535,17.6671315266,82.7381250867,60.5201715125,94.388583848,45.2728548395,54.0919179818
0.9281,,,,43,,,,,,,,,,,,,14.2114927576,2.3207982885,98.4840089121,99.9986026428,76.9894842599,93.997795036,82.6635130652,41.827265585,79.449802349,18.0847117023,83.1337390339,61.0344861705,94.6516836361,45.7961986422,53.7260020385
0.9378,,,,,,,,,4.6153846154,,,,,,,,14.5469577065,2.4612030039,98.3434850026,100,77.465121747,94.2589020687,83.0572836795,42.4097666595,80.0263957423,18.5073290572,83.5255223128,61.5481898062,94.9084363086,46.3206770768,53.3593593871
0.9421,,,,,,,,30.8823529412,,,,,,,,,14.8742149402,2.600670343,98.2037202779,99.9950608372,77.9211035318,94.5054057617,83.4336990911,42.9743455473,80.5776741284,18.9199687862,83.8999673979,62.0433345707,95.1501947345,46.827885076,53.0048144023
0.9429,,,,,,44.0476190476,,,,,,,,,,,15.2048749036,2.7440240818,98.0600599124,99.9840025657,78.3739723134,94.7464807182,83.8064823433,43.5411748121,81.1236544703,19.3372477483,84.270745061,62.5377594728,95.3859924484,47.3360157121,52.6496109675
0.9531,,,,,,,47.7777777778,,,,,,,,,,15.5389179227,2.891264973,97.9126588926,99.966886221,78.823642892,94.9821080454,84.1755727436,44.1101684225,81.664172735,19.7591372708,84.6378104371,63.0313906744,95.615811906,47.8450024414,52.2937581636
0.9675,,,,42,,,48.8888888889,29.4117647059,,58.8235294118,,,,,,,15.8763241072,3.0423930166,97.7616605691,99.9437769596,79.2700310859,95.2122721204,84.5409119375,44.6812386749,82.1990686475,20.1856077757,85.0011206877,63.5241542554,95.8396395899,48.354778304,51.937264988
0.976,,,,,,,,,,,,,47.0588235294,,,,16.2127187045,3.1954125599,97.6091825452,99.9151495889,79.707442526,95.4341375655,84.8978711749,45.2469969156,82.7214942978,20.6111186527,85.356087597,64.0097286777,96.0547335723,48.8587804638,51.58468555
0.9805,,,,,,,,27.9411764706,,,,,,,,28.3018867925,16.5523508567,3.3522205597,97.4534442236,99.8808165473,80.1414959353,95.650655704,85.2510699064,45.814604085,83.2381396232,21.0410322889,85.7073172532,64.4943146457,96.2639711013,49.3634213426,51.2314993974
0.9854,,,,,,45.2380952381,,,,,,,,,,30.1886792453,16.8951991602,3.5128161691,97.2945536216,99.8408486343,80.5721148844,95.861819224,85.6004607087,46.3839706213,83.7488605322,21.4753159373,86.0547742802,64.9778417478,96.4673488693,49.8686357933,50.8777151664
0.9964,,,,,,,,29.4117647059,,,,,,,,,17.2412422114,3.6771980709,97.1326101849,99.7953187289,80.9992241971,96.0676230391,85.9459983343,46.9550056623,84.2535163862,21.9139348887,86.3984244993,65.4602394911,96.6648660135,50.3743584017,50.5233414657
0.9998,,,,,17.3913043478,45.2380952381,,,,,,,,,,,17.5904080168,3.8453408621,96.9677283691,99.7443088058,81.4226906705,96.2680362213,86.2875920703,47.5275357518,84.7518998166,22.3567907509,86.7381878537,65.9413701526,96.8564977994,50.8804521275,50.1684371673
1.0019,,94.4444444444,,,,,,,,,,,,,,,17.9427223037,4.0172655237,96.7999689508,99.687888031,81.8425031063,96.4630870644,86.6252517058,48.1015473254,85.243948528,22.8039076691,87.0740822155,66.4212321822,97.042276727,51.3869227661,49.8129607554
1.0032,,,,41,,,47.7777777778,,,,,,,,,,18.2981617228,4.1929697036,96.6294085699,99.6261323279,82.2585910268,96.6527762497,86.9589402052,48.6769450614,85.7295316666,23.2552473126,87.4060778284,66.8997563107,97.222208836,51.8937045168,49.4569208385
1.0083,,,,,,,50,,,,,,,,,,18.6567020601,4.3724508615,96.4561173116,99.5591182134,82.6708859119,96.8371059571,87.2886224906,49.2536324299,86.2085216623,23.7107695398,87.7341462254,67.3768738397,97.3963027548,52.4007316382,49.100325942
1.0176,,,,,,,,,,,,,,,3.5087719298,,19.0210652399,4.5571061706,96.278818478,99.4863569209,83.0823942651,97.0174129905,87.6167128954,49.8358858162,86.6843397788,24.1739248763,88.0606962109,67.8561074686,97.5658187892,52.9117744177,48.7404816727
1.0206,,,93.6170212766,,,,,,,,,,,,,,19.3885258786,4.7455890758,96.0988720004,99.4084135857,83.4899169437,97.19228829,87.9406724375,50.4192472961,87.153214477,24.6412406128,88.3832050214,68.3337740121,97.7294304831,53.4229319473,48.3800913378
1.0236,,,,,,,48.8888888889,,,,,,,,,,19.759057384,4.9378957196,95.9163326437,99.3253662473,83.8933886384,97.3617382592,88.2604727829,51.0036141153,87.6150250935,25.1126716277,88.7016469539,68.8098044454,97.8871516418,53.9341368807,48.0191636295
1.0261,,,,,,46.4285714286,,,,,,,,,,,20.1326327315,5.1340218682,95.7312502082,99.2372925366,84.2927458407,97.525770755,88.5760872289,51.5888823117,88.0696542494,25.588171592,89.0159972268,69.2841303969,98.0389976524,54.445321753,47.6577071562
1.0286,,,,,,,50,,,,,5,,,,,20.5139185402,5.3364686967,95.5413259244,99.1430840871,84.6928060979,97.6863298767,88.8913302306,52.1822270402,88.5224947181,26.0736703094,89.3300575808,69.7625386685,98.1867607551,54.9627632234,47.291233734
1.0346,,,,,,,48.8888888889,,,,,,41.1764705882,,,,20.8982670001,5.5428200836,95.3488843541,99.0438818249,85.0885235149,97.8413554885,89.2022346764,52.7762777639,88.9677422726,26.5632391835,89.6398761107,70.2390601063,98.3285376922,55.4800452147,46.9242360735
1.0354,,,92.5531914894,40,,,,,,,,,,,,,21.285648276,5.7530703835,95.1539645154,98.9397638266,85.4798374807,97.9908588534,89.5087796826,53.3709235526,89.4052853567,27.056825698,89.9454299693,70.7136254407,98.4643485966,55.9970980031,46.5567231164
1.0405,,,93.6170212766,,,,,,,,,,,,,,21.6760321003,5.9672131987,94.956601897,98.8308072776,85.8666894204,98.1348521428,89.8109457255,53.9660520826,89.8350156649,27.5543756768,90.2466971387,71.1861660553,98.5942144637,56.5138518945,46.1887037213
1.0456,,,,,,46.4285714286,,,6.1538461538,,,,,,,,22.0754888613,6.1886412609,94.7537229139,98.7152940872,86.2548943768,98.2754454041,90.1132815014,54.570754423,90.263283659,28.0636124726,90.54821102,71.6638662951,98.7200263276,57.0382133202,45.8144884935
1.0516,,,,,,,48.8888888889,30.8823529412,,,,,,,,,22.4779764925,6.4140687198,94.5483885459,98.5949482121,86.6383817861,98.4103848953,90.4110676563,55.1757187592,90.683281447,28.5768195235,90.8452614232,72.139338005,98.8397551016,57.5621221058,45.4397693826
